;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
0;03/12/2021;0,3392;JRS CAP PROPRIO;31/01/2022 ;1
1;03/12/2021;0,2632;DIVIDENDO;31/01/2022 ;1
2;01/07/2021;0,2987;JRS CAP PROPRIO;30/07/2021 ;1
3;29/04/2021;0,0259;DIVIDENDO;30/07/2021 ;1
4;29/10/2020;0,2966;JRS CAP PROPRIO;23/12/2020 ;1
5;29/10/2020;0,2341;DIVIDENDO;23/12/2020 ;1
6;03/12/2019;0,1953;JRS CAP PROPRIO;08/01/2020 ;1
7;03/12/2019;0,0796;DIVIDENDO;08/01/2020 ;1
8;04/10/2019;0,0800;DIVIDENDO;15/10/2019 ;1
9;27/06/2019;0,2238;JRS CAP PROPRIO;25/07/2019 ;1
10;30/04/2019;0,1964;DIVIDENDO;- ;1
11;26/02/2019;0,8310;DIVIDENDO;02/04/2019 ;1
12;21/12/2018;0,2310;JRS CAP PROPRIO;15/01/2019 ;1
13;08/10/2018;0,2770;DIVIDENDO;22/10/2018 ;1
14;29/06/2018;0,2328;JRS CAP PROPRIO;25/07/2018 ;1
15;23/05/2018;0,5129;DIVIDENDO;08/06/2018 ;1
16;20/04/2018;0,0312;DIVIDENDO;01/06/2018 ;1
17;21/12/2017;0,2331;JRS CAP PROPRIO;- ;1
18;04/09/2017;0,9896;DIVIDENDO;- ;1
19;30/06/2017;0,2400;JRS CAP PROPRIO;- ;1
20;28/04/2017;0,5963;DIVIDENDO;- ;1
21;15/12/2016;0,2504;JRS CAP PROPRIO;- ;1
22;29/09/2016;0,1267;DIVIDENDO;- ;1
23;24/06/2016;0,2466;JRS CAP PROPRIO;- ;1
24;29/04/2016;0,2108;DIVIDENDO;- ;1
25;15/12/2015;0,1099;JUROS;- ;1
26;15/12/2015;0,0925;JUROS;- ;1
27;03/08/2015;0,1069;DIVIDENDO;- ;1
28;17/06/2015;0,1099;JUROS;- ;1
29;17/06/2015;0,0654;JUROS;- ;1
30;24/04/2015;0,3986;Dividendo;- ;1
31;16/12/2014;0,1099;JRS CAP PROPRIO;- ;1
32;16/12/2014;0,0271;JRS CAP PROPRIO;- ;1
33;28/07/2014;0,1248;DIVIDENDO;- ;1
34;20/06/2014;0,1100;JRS CAP PROPRIO;- ;1
35;20/06/2014;0,0280;JRS CAP PROPRIO;-  ;1
36;25/04/2014;0,2357;DIVIDENDO;- ;1
37;27/12/2013;0,0900;JRS CAP PRÓPRIO;- ;1
38;18/12/2013;0,0178;JRS CAP PRÓPRIO;- ;1
39;29/07/2013;0,1503;DIVIDENDO;- ;1
40;28/06/2013;0,1000;JRS CAP PRÓPRIO;- ;1
41;28/06/2013;0,0229;JRS CAP PRÓPRIO;- ;1
42;30/04/2013;0,2301;DIVIDENDO;- ;1
43;28/12/2012;0,0900;JRS CAP PRÓPRIO;- ;1
44;28/12/2012;0,0278;JRS CAP PRÓPRIO;- ;1
45;30/07/2012;0,0789;DIVIDENDO;- ;1
46;29/06/2012;0,0900;JRS CAP PRÓPRIO;- ;1
47;29/06/2012;0,0379;JRS CAP PRÓPRIO;- ;1
48;24/04/2012;0,0700;DIVIDENDO;- ;1
49;29/12/2011;0,0900;JRS CAP PRÓPRIO;- ;1
50;29/12/2011;0,0165;JRS CAP PRÓPRIO;- ;1
51;30/06/2011;0,0953;JRS CAP PRÓPRIO;- ;1
