;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
0;14/10/2021;2,4477;JRS CAP PROPRIO;27/10/2021 ;1
1;14/10/2021;61,2598;DIVIDENDO;27/10/2021 ;1
2;05/05/2021;40,5924;DIVIDENDO;14/05/2021 ;1
3;27/07/2020;1,8350;DIVIDENDO;30/12/2020 ;1
4;06/05/2019;0,0532;DIVIDENDO;28/06/2019 ;1
5;04/05/2018;0,2023;DIVIDENDO;29/06/2018 ;1
6;27/11/2014;42,8000;SUBSCRICAO;- ;1
7;30/04/2013;3,7693;DIVIDENDO;- ;1
8;30/04/2010;0,6884;DIVIDENDO;- ;1
9;15/05/2002;1,6678;DIVIDENDO;- ;1000
10;15/05/2002;0,0649;DIVIDENDO;- ;1000
11;15/05/2002;0,0258;DIVIDENDO;- ;1000
12;30/04/2001;0,5684;DIVIDENDO;- ;1000
13;30/04/2001;0,0728;DIVIDENDO;- ;1000
14;30/04/2001;0,0289;DIVIDENDO;- ;1000
15;26/04/2000;0,3464;DIVIDENDO;- ;1000
16;26/04/2000;0,0769;DIVIDENDO;- ;1000
17;26/04/2000;0,0306;DIVIDENDO;- ;1000
18;21/05/1999;1,1359;DIVIDENDO;- ;1000
