;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
0;03/11/2021;0,0215;JRS CAP PROPRIO;19/11/2021 ;1
1;03/11/2021;0,2258;DIVIDENDO;19/11/2021 ;1
2;14/02/2020;0,0502;DIVIDENDO;10/03/2020 ;1
3;17/08/2018;0,0775;JRS CAP PROPRIO;18/09/2018 ;1
4;18/05/2018;0,0728;JRS CAP PROPRIO;04/07/2018 ;1
5;02/03/2018;0,0777;JRS CAP PROPRIO;18/04/2018 ;1
6;21/02/2018;0,2008;DIVIDENDO;18/04/2018 ;1
7;17/11/2017;0,0787;JRS CAP PROPRIO;- ;1
8;11/08/2017;0,0773;JRS CAP PROPRIO;- ;1
9;12/05/2017;0,0750;JRS CAP PROPRIO;- ;1
10;17/03/2017;0,0787;JRS CAP PROPRIO;-  ;1
11;11/11/2016;0,1274;JRS CAP PROPRIO;- ;1
12;12/08/2016;0,0657;JRS CAP PROPRIO;- ;1
13;13/05/2016;0,0363;JUROS;- ;1
14;11/03/2016;0,0439;JUROS;- ;1
15;07/12/2015;0,1885;DIVIDENDO;- ;1
16;19/11/2015;0,0621;JUROS;- ;1
17;30/09/2015;0,1554;DIVIDENDO;- ;1
18;04/09/2015;0,0632;JUROS;- ;1
19;15/05/2015;0,0570;Juros;- ;1
20;13/03/2015;0,3048;Dividendo;- ;1
21;13/03/2015;0,0557;Juros;- ;1
22;14/11/2014;0,0288;JRS CAP PROPRIO;- ;1
23;15/08/2014;0,0496;JRS CAP PROPRIO;- ;1
24;16/05/2014;0,0484;JRS CAP PROPRIO;- ;1
25;21/03/2014;0,0740;DIVIDENDO;- ;1
26;21/03/2014;0,0518;JRS CAP PROPRIO;- ;1
27;14/11/2013;0,0494;JRS CAP PRÓPRIO;- ;1
28;16/08/2013;0,0489;JRS CAP PRÓPRIO;- ;1
29;17/05/2013;0,0451;JRS CAP PRÓPRIO;- ;1
30;22/03/2013;0,0630;DIVIDENDO;- ;1
31;22/03/2013;0,0543;JRS CAP PRÓPRIO;- ;1
32;16/11/2012;0,0523;JRS CAP PRÓPRIO;- ;1
33;10/08/2012;0,0513;JRS CAP PRÓPRIO;- ;1
34;11/05/2012;0,0543;JRS CAP PRÓPRIO;- ;1
35;19/03/2012;0,0592;JRS CAP PRÓPRIO;- ;1
36;18/11/2011;0,0507;JRS CAP PRÓPRIO;- ;1
37;19/08/2011;0,0564;JRS CAP PRÓPRIO;- ;1
38;20/05/2011;0,0548;JRS CAP PRÓPRIO;- ;1
39;25/03/2011;0,0662;DIVIDENDO;- ;1
40;25/03/2011;0,0534;JRS CAP PRÓPRIO;- ;1
41;19/11/2010;0,0449;JRS CAP PRÓPRIO;- ;1
42;20/08/2010;0,0411;JRS CAP PRÓPRIO;- ;1
43;21/05/2010;0,0548;JRS CAP PRÓPRIO;- ;1
44;18/03/2010;0,0329;JRS CAP PRÓPRIO;- ;1
45;19/11/2009;0,2700;JRS CAP PRÓPRIO;- ;1
46;21/08/2009;0,2700;JRS CAP PRÓPRIO;- ;1
47;22/05/2009;0,2670;JRS CAP PRÓPRIO;- ;1
48;20/03/2009;0,8000;JRS CAP PRÓPRIO;- ;1
49;21/11/2008;0,7130;JRS CAP PRÓPRIO;- ;1
50;25/08/2008;0,7450;JRS CAP PRÓPRIO;- ;1
51;23/05/2008;0,4383;JRS CAP PRÓPRIO;- ;1
52;23/05/2008;0,2381;JRS CAP PRÓPRIO;- ;1
53;24/03/2008;0,7500;JRS CAP PRÓPRIO;- ;1
54;22/11/2007;0,6460;JRS CAP PRÓPRIO;- ;1
55;21/08/2007;0,6300;JRS CAP PRÓPRIO;- ;1
56;18/05/2007;0,6440;JRS CAP PRÓPRIO;- ;1
57;09/03/2007;0,6330;JRS CAP PRÓPRIO;- ;1
