;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;14/10/2021;2,2251;JRS CAP PROPRIO;27/10/2021 ;1;CEBR5
1;14/10/2021;55,6907;DIVIDENDO;27/10/2021 ;1;CEBR5
2;05/05/2021;36,9022;DIVIDENDO;14/05/2021 ;1;CEBR5
3;27/07/2020;3,9263;DIVIDENDO;30/12/2020 ;1;CEBR5
4;06/05/2019;3,9263;DIVIDENDO;28/06/2019 ;1;CEBR5
5;04/05/2018;3,9263;DIVIDENDO;29/06/2018 ;1;CEBR5
6;27/11/2014;42,8000;SUBSCRICAO;- ;1;CEBR5
7;30/04/2013;4,5993;DIVIDENDO;- ;1;CEBR5
8;30/04/2010;3,7247;DIVIDENDO;- ;1;CEBR5
9;15/05/2002;7,2770;DIVIDENDO;- ;1000;CEBR5
10;30/04/2001;6,5468;DIVIDENDO;- ;1000;CEBR5
11;26/04/2000;6,0738;DIVIDENDO;- ;1000;CEBR5
12;21/05/1999;5,6263;DIVIDENDO;- ;1000;CEBR5
