;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
0;30/04/2019;0,4762;DIVIDENDO;10/05/2019 ;1
1;30/04/2018;0,9353;DIVIDENDO;- ;1
2;30/04/2018;0,9353;DIVIDENDO;09/05/2018 ;1
3;21/11/2014;0,2286;DIVIDENDO;- ;1
4;15/03/2013;0,0583;DIVIDENDO;- ;1
5;10/01/2012;0,1752;DIVIDENDO;- ;1
6;21/12/2010;0,3535;REST CAP DIN;- ;1
7;16/08/2010;0,1252;DIVIDENDO;- ;1
8;17/05/2010;0,0525;DIVIDENDO;- ;1
9;30/04/2010;0,0102;DIVIDENDO;- ;1
10;18/11/2009;0,1000;DIVIDENDO;- ;1
11;30/04/2009;0,2594;DIVIDENDO;- ;1
