;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
0;01/12/2021;1,0554;JRS CAP PROPRIO;15/12/2021 ;1
1;01/12/2021;2,1951;DIVIDENDO;15/12/2021 ;1
2;16/08/2021;1,6099;DIVIDENDO;25/08/2021 ;1
3;14/04/2021;0,7874;DIVIDENDO;29/04/2021 ;1
4;22/07/2020;0,2336;DIVIDENDO;15/12/2020 ;1
5;11/11/2019;0,2000;JRS CAP PROPRIO;07/02/2020 ;1
6;12/08/2019;0,2000;JRS CAP PROPRIO;04/10/2019 ;1
7;21/05/2019;0,1000;JRS CAP PROPRIO;05/07/2019 ;1
8;21/12/2018;0,0500;JRS CAP PROPRIO;- ;1
9;21/11/2018;0,1000;JRS CAP PROPRIO;03/12/2018 ;1
10;13/08/2018;0,0500;JRS CAP PROPRIO;23/08/2018  ;1
11;21/05/2018;0,0500;JRS CAP PROPRIO;29/05/2018 ;1
12;02/04/2014;0,5217;JRS CAP PROPRIO;- ;1
13;29/04/2013;0,1350;JRS CAP PRÓPRIO;- ;1
14;11/05/2012;0,2000;JRS CAP PRÓPRIO;- ;1
15;19/03/2012;0,1200;DIVIDENDO;- ;1
16;02/01/2012;0,2000;JRS CAP PRÓPRIO;- ;1
17;11/11/2011;0,2000;JRS CAP PRÓPRIO;- ;1
18;02/08/2011;0,2000;JRS CAP PRÓPRIO;- ;1
19;11/05/2011;0,2000;JRS CAP PRÓPRIO;- ;1
20;28/04/2011;0,1200;DIVIDENDO;- ;1
21;21/03/2011;0,1493;JRS CAP PRÓPRIO;- ;1
22;21/12/2010;0,2000;JRS CAP PRÓPRIO;- ;1
23;01/11/2010;0,1400;JRS CAP PRÓPRIO;- ;1
24;30/07/2010;0,2000;JRS CAP PRÓPRIO;- ;1
25;21/05/2010;0,2000;JRS CAP PRÓPRIO;- ;1
26;22/04/2010;0,1300;DIVIDENDO;- ;1
27;22/04/2010;0,1172;JRS CAP PRÓPRIO;- ;1
28;18/12/2009;0,2000;JRS CAP PRÓPRIO;- ;1
29;30/09/2009;0,2000;JRS CAP PRÓPRIO;- ;1
30;03/07/2009;0,3000;JRS CAP PRÓPRIO;- ;1
31;08/04/2009;0,3300;DIVIDENDO;- ;1
32;26/12/2008;0,8000;JRS CAP PRÓPRIO;- ;1
33;04/04/2008;0,1500;JRS CAP PRÓPRIO;- ;1
34;04/04/2008;0,0500;DIVIDENDO;- ;1
35;11/01/2008;0,3000;JRS CAP PRÓPRIO;- ;1
36;05/10/2007;0,5000;JRS CAP PRÓPRIO;- ;1
37;17/08/2007;0,5000;JRS CAP PRÓPRIO;- ;1
38;02/04/2007;0,3500;DIVIDENDO;- ;1
39;28/12/2006;0,4500;JRS CAP PRÓPRIO;- ;1
40;31/10/2006;1,0000;JRS CAP PRÓPRIO;- ;1
41;03/04/2006;0,3500;DIVIDENDO;- ;1
42;03/04/2006;0,2500;JRS CAP PRÓPRIO;- ;1
43;29/12/2005;0,5000;JRS CAP PRÓPRIO;- ;1
44;30/06/2005;2,0000;JRS CAP PRÓPRIO;- ;1
45;31/03/2005;1,0000;JRS CAP PRÓPRIO;- ;1
46;31/03/2005;0,6000;DIVIDENDO;- ;1
47;30/09/2004;2,9900;JRS CAP PRÓPRIO;- ;1
48;29/03/2004;1,1500;JRS CAP PRÓPRIO;- ;1
49;29/03/2004;1,0000;DIVIDENDO;- ;1
50;25/11/2003;2,9900;JRS CAP PRÓPRIO;- ;1
51;27/03/2003;1,0000;JRS CAP PRÓPRIO;- ;1
52;27/03/2003;0,5300;DIVIDENDO;- ;1
53;12/11/2002;1,0000;JRS CAP PRÓPRIO;- ;1
54;22/03/2002;1,3000;DIVIDENDO;- ;1
55;22/03/2002;0,8900;JRS CAP PRÓPRIO;- ;1
56;03/08/2001;0,0300;DIVIDENDO;- ;1
57;29/06/2001;1,0200;JRS CAP PRÓPRIO;- ;1
58;23/03/2001;1,6700;JRS CAP PRÓPRIO;- ;1
59;23/03/2001;0,5700;DIVIDENDO;- ;1
60;23/03/2000;4,2700;JRS CAP PRÓPRIO;- ;1000
61;23/03/2000;3,5800;DIVIDENDO;-  ;1000
62;24/03/1999;4,5515;JRS CAP PRÓPRIO;- ;1000
63;24/03/1999;0,1073;DIVIDENDO;- ;1000
64;24/03/1998;0,9303;DIVIDENDO;- ;1000
65;24/03/1998;0,6004;DIVIDENDO;- ;1000
66;24/03/1998;0,1941;DIVIDENDO;- ;1000
67;24/03/1998;0,0594;DIVIDENDO;- ;1000
68;21/03/1997;0,4996;DIVIDENDO;- ;1000
69;21/03/1997;0,4700;DIVIDENDO;- ;1000
70;21/03/1996;0,9882;DIVIDENDO;- ;1000
