;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
0;27/01/2020;0,0007;DIVIDENDO;16/03/2020 ;1
1;17/08/2017;0,0004;DIVIDENDO;- ;1
2;20/01/2016;0,0000;DIVIDENDO;- ;1
3;13/08/2015;0,0000;DIVIDENDO;- ;1
4;19/03/2015;0,0121;Dividendo;- ;1
5;21/01/2015;0,0012;DIVIDENDO;- ;1
6;13/08/2012;0,0010;JRS CAP PRÓPRIO;- ;1
7;27/01/2011;0,0017;JRS CAP PRÓPRIO;- ;1
8;12/08/2010;0,0031;JRS CAP PRÓPRIO;- ;1
9;28/01/2010;0,0128;DIVIDENDO;- ;1
10;28/01/2010;0,0092;JRS CAP PRÓPRIO;- ;1
11;13/08/2009;0,0108;JRS CAP PRÓPRIO;- ;1
12;05/02/2009;0,0407;DIVIDENDO;- ;1
13;12/08/2008;0,0286;JRS CAP PRÓPRIO;- ;1
14;17/01/2008;0,0229;JRS CAP PRÓPRIO;- ;1
15;14/08/2007;0,0250;DIVIDENDO;- ;1
16;22/01/2007;0,0218;JRS CAP PRÓPRIO;- ;1
17;10/08/2006;0,0250;DIVIDENDO;- ;1
18;31/01/2006;0,0136;DIVIDENDO;- ;1
19;10/08/2005;0,0294;JRS CAP PRÓPRIO;- ;1
20;02/02/2005;0,0303;JRS CAP PRÓPRIO;- ;1
21;02/02/2005;0,0020;DIVIDENDO;- ;1
22;03/08/2004;0,0300;DIVIDENDO;- ;1
23;29/01/2004;0,0303;DIVIDENDO;- ;1
24;07/08/2003;0,0329;JRS CAP PRÓPRIO;- ;1
25;29/01/2003;0,0355;DIVIDENDO;- ;1
26;24/07/2002;0,0280;DIVIDENDO;- ;1
27;07/02/2002;0,0120;DIVIDENDO;- ;1
28;07/02/2002;0,0037;JRS CAP PRÓPRIO;- ;1
29;10/08/2001;0,0280;DIVIDENDO;- ;1
30;20/02/2001;0,0076;JRS CAP PRÓPRIO;- ;1
31;20/07/2000;0,0280;DIVIDENDO;- ;1
32;26/01/2000;0,0763;JRS CAP PRÓPRIO;- ;1
33;29/07/1999;0,0306;JRS CAP PRÓPRIO;- ;1
34;28/01/1999;0,1029;DIVIDENDO;- ;1
35;06/08/1998;0,0306;JRS CAP PRÓPRIO;- ;1
36;28/01/1998;0,0698;DIVIDENDO;- ;1
37;29/07/1997;0,0234;DIVIDENDO;- ;1
38;29/01/1997;0,0482;DIVIDENDO;- ;1
39;29/01/1997;0,0230;DIVIDENDO;- ;1
40;29/01/1997;0,0016;DIVIDENDO;- ;1
41;06/08/1996;0,0145;DIVIDENDO;- ;1
42;06/08/1996;0,0079;DIVIDENDO;- ;1
43;06/08/1996;0,0010;DIVIDENDO;- ;1
44;30/01/1996;0,0782;DIVIDENDO;- ;1
