;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
0;31/08/2021;0,3845;JRS CAP PROPRIO;05/10/2021 ;1
1;31/08/2021;0,7113;DIVIDENDO;05/10/2021 ;1
2;25/05/2021;0,0050;DIVIDENDO;07/06/2021 ;1
3;29/04/2021;0,1319;DIVIDENDO;31/05/2021 ;1
4;28/04/2020;0,0435;DIVIDENDO;29/05/2020 ;1
5;03/07/2019;0,0113;JRS CAP PROPRIO;15/07/2019 ;1
6;23/04/2019;0,0689;DIVIDENDO;31/05/2019 ;1
7;07/01/2019;0,0792;JRS CAP PROPRIO;31/05/2019 ;1
8;25/04/2018;0,0475;DIVIDENDO;30/05/2018 ;1
9;28/04/2015;0,0327;Dividendo;- ;1
10;19/03/2012;0,0866;JRS CAP PRÓPRIO;- ;1
11;21/03/2011;0,1506;JRS CAP PRÓPRIO;- ;1
12;29/12/2010;0,1892;JRS CAP PRÓPRIO;- ;1
13;07/10/2010;0,2445;JRS CAP PRÓPRIO;- ;1
14;25/03/2010;0,1537;DIVIDENDO;- ;1
15;29/12/2009;0,6543;JRS CAP PRÓPRIO;- ;1
16;03/08/2009;0,1909;JRS CAP PRÓPRIO;- ;1
17;05/03/2009;0,4968;DIVIDENDO;- ;1
18;29/12/2008;0,7966;JRS CAP PRÓPRIO;- ;1
19;20/08/2008;0,8136;JRS CAP PRÓPRIO;- ;1
20;20/08/2008;0,3085;DIVIDENDO;- ;1
21;26/03/2008;0,9441;DIVIDENDO;- ;1
22;27/12/2007;1,0005;JRS CAP PRÓPRIO;- ;1
23;14/08/2007;1,5821;JRS CAP PRÓPRIO;- ;1
24;14/08/2007;0,8331;DIVIDENDO;- ;1
25;30/03/2007;0,9559;DIVIDENDO;- ;1
26;28/12/2006;1,4339;JRS CAP PRÓPRIO;- ;1
27;31/08/2006;1,6729;JRS CAP PRÓPRIO;- ;1
28;14/03/2006;1,4613;DIVIDENDO;- ;1
29;29/12/2005;1,2428;JRS CAP PRÓPRIO;- ;1
30;31/08/2005;1,3384;JRS CAP PRÓPRIO;- ;1
31;31/08/2005;1,2883;DIVIDENDO;- ;1
32;01/03/2005;3,2253;DIVIDENDO;- ;1
33;29/12/2004;0,5927;JRS CAP PRÓPRIO;- ;1
34;27/08/2004;1,2905;JRS CAP PRÓPRIO;- ;1
35;15/03/2004;0,2195;DIVIDENDO;- ;1
36;29/12/2003;1,3175;JRS CAP PRÓPRIO;- ;1
37;11/07/2003;0,4103;JRS CAP PRÓPRIO;- ;1
38;08/03/2002;0,2440;DIVIDENDO;- ;1
39;24/08/2001;0,2245;DIVIDENDO;- ;1
40;09/03/2001;0,2635;JRS CAP PRÓPRIO;- ;1
41;23/08/2000;0,1952;DIVIDENDO;- ;1
42;03/03/2000;0,1952;DIVIDENDO;- ;1
43;27/08/1999;0,1952;DIVIDENDO;- ;1
