;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
0;01/12/2021;0,0190;JRS CAP PROPRIO;03/01/2022 ;1
1;01/11/2021;0,0190;JRS CAP PROPRIO;01/12/2021 ;1
2;01/10/2021;0,0190;JRS CAP PROPRIO;01/11/2021 ;1
3;01/09/2021;0,0190;JRS CAP PROPRIO;01/10/2021 ;1
4;02/08/2021;0,0190;JRS CAP PROPRIO;01/09/2021 ;1
5;02/07/2021;0,5390;JRS CAP PROPRIO;12/07/2021 ;1
6;01/07/2021;0,0190;JRS CAP PROPRIO;02/08/2021 ;1
7;01/06/2021;0,0190;JRS CAP PROPRIO;01/07/2021 ;1
8;03/05/2021;0,0190;JRS CAP PROPRIO;01/06/2021 ;1
9;01/04/2021;0,0190;JRS CAP PROPRIO;03/05/2021 ;1
10;01/03/2021;0,0190;JRS CAP PROPRIO;01/04/2021 ;1
11;17/02/2021;0,0218;JRS CAP PROPRIO;08/03/2021 ;1
12;01/02/2021;0,0190;JRS CAP PROPRIO;01/03/2021 ;1
13;04/01/2021;0,0190;JRS CAP PROPRIO;01/02/2021 ;1
14;28/12/2020;0,4153;JRS CAP PROPRIO;07/01/2021 ;1
15;01/12/2020;0,0190;JRS CAP PROPRIO;04/01/2021 ;1
16;03/11/2020;0,0190;JRS CAP PROPRIO;01/12/2020 ;1
17;01/10/2020;0,0190;JRS CAP PROPRIO;03/11/2020 ;1
18;01/09/2020;0,0190;JRS CAP PROPRIO;01/10/2020 ;1
19;03/08/2020;0,0190;JRS CAP PROPRIO;01/09/2020 ;1
20;01/07/2020;0,0190;JRS CAP PROPRIO;03/08/2020 ;1
21;01/06/2020;0,0190;JRS CAP PROPRIO;01/07/2020 ;1
22;04/05/2020;0,0190;JRS CAP PROPRIO;01/06/2020 ;1
23;01/04/2020;0,0190;JRS CAP PROPRIO;04/05/2020 ;1
24;02/03/2020;0,0190;JRS CAP PROPRIO;01/04/2020 ;1
25;17/02/2020;0,0640;DIVIDENDO;28/02/2020 ;1
26;03/02/2020;0,0190;JRS CAP PROPRIO;02/03/2020 ;1
27;02/01/2020;0,0190;JRS CAP PROPRIO;03/02/2020 ;1
28;19/12/2019;0,5537;JRS CAP PROPRIO;30/12/2019 ;1
29;02/12/2019;0,0190;JRS CAP PROPRIO;02/01/2020 ;1
30;01/11/2019;0,0190;JRS CAP PROPRIO;02/12/2019 ;1
31;17/10/2019;1,0435;DIVIDENDO;23/10/2019 ;1
32;01/10/2019;0,0190;JRS CAP PROPRIO;01/11/2019 ;1
33;02/09/2019;0,0190;JRS CAP PROPRIO;01/10/2019 ;1
34;01/08/2019;0,0190;JRS CAP PROPRIO;02/09/2019 ;1
35;01/07/2019;0,0190;JRS CAP PROPRIO;01/08/2019 ;1
36;28/06/2019;0,1898;JRS CAP PROPRIO;15/07/2019 ;1
37;03/06/2019;0,0190;JRS CAP PROPRIO;01/07/2019 ;1
38;02/05/2019;0,0190;JRS CAP PROPRIO;03/06/2019 ;1
39;01/04/2019;0,0190;JRS CAP PROPRIO;02/05/2019 ;1
40;01/03/2019;0,0190;JRS CAP PROPRIO;01/04/2019 ;1
41;01/02/2019;0,0190;JRS CAP PROPRIO;01/03/2019 ;1
42;02/01/2019;0,0190;JRS CAP PROPRIO;01/02/2019 ;1
43;21/12/2018;0,7302;JRS CAP PROPRIO;08/03/2019 ;1
44;03/12/2018;0,0190;JRS CAP PROPRIO;02/01/2019 ;1
45;01/11/2018;0,0190;JRS CAP PROPRIO;03/12/2018 ;1
46;01/10/2018;0,0190;JRS CAP PROPRIO;01/11/2018 ;1
47;03/09/2018;0,0190;JRS CAP PROPRIO;01/10/2018 ;1
48;01/08/2018;0,0190;JRS CAP PROPRIO;03/09/2018 ;1
49;02/07/2018;0,0190;JRS CAP PROPRIO;01/08/2018 ;1
50;29/06/2018;0,1897;JRS CAP PROPRIO;16/07/2018 ;1
51;01/06/2018;0,0190;JRS CAP PROPRIO;02/07/2018 ;1
52;02/05/2018;0,0190;JRS CAP PROPRIO;01/06/2018 ;1
53;02/04/2018;0,0190;JRS CAP PROPRIO;02/05/2018 ;1
54;01/03/2018;0,0190;JRS CAP PROPRIO;02/04/2018 ;1
55;01/02/2018;0,0190;JRS CAP PROPRIO;01/03/2018 ;1
56;02/01/2018;0,0190;JRS CAP PROPRIO;01/02/2018 ;1
57;22/12/2017;0,8299;JRS CAP PROPRIO;- ;1
58;01/12/2017;0,0190;JRS CAP PROPRIO;- ;1
59;01/11/2017;0,0190;JRS CAP PROPRIO;- ;1
60;02/10/2017;0,0190;JRS CAP PROPRIO;- ;1
61;01/09/2017;0,0190;JRS CAP PROPRIO;- ;1
62;01/08/2017;0,0190;JRS CAP PROPRIO;- ;1
63;03/07/2017;0,0190;JRS CAP PROPRIO;- ;1
64;30/06/2017;0,1897;JRS CAP PROPRIO;- ;1
65;01/06/2017;0,0190;JRS CAP PROPRIO;- ;1
66;02/05/2017;0,0190;JRS CAP PROPRIO;- ;1
67;03/04/2017;0,0190;JRS CAP PROPRIO;- ;1
68;01/03/2017;0,0190;JRS CAP PROPRIO;- ;1
69;01/02/2017;0,0190;JRS CAP PROPRIO;- ;1
70;02/01/2017;0,0190;JRS CAP PROPRIO;- ;1
71;21/12/2016;0,2824;JRS CAP PROPRIO;- ;1
72;01/12/2016;0,0190;JRS CAP PROPRIO;- ;1
73;01/11/2016;0,0190;JRS CAP PROPRIO;- ;1
74;03/10/2016;0,0190;JRS CAP PROPRIO;- ;1
75;30/09/2016;0,6282;JRS CAP PROPRIO;- ;1
76;01/09/2016;0,0190;JRS CAP PROPRIO;- ;1
77;01/08/2016;0,0190;JRS CAP PROPRIO;- ;1
78;01/07/2016;0,0190;JRS CAP PROPRIO;- ;1
79;22/06/2016;0,1898;JRS CAP PROPRIO;- ;1
80;01/06/2016;0,0190;JUROS MENSAL;- ;1
81;02/05/2016;0,0190;JUROS MENSAL;- ;1
82;01/04/2016;0,0190;JUROS MENSAL;- ;1
83;01/03/2016;0,0190;JUROS MENSAL;- ;1
84;01/02/2016;0,0190;JUROS MENSAL;- ;1
85;04/01/2016;0,0190;JUROS MENSAL;- ;1
86;16/12/2015;0,8445;JUROS;- ;1
87;01/12/2015;0,0190;JUROS MENSAL;- ;1
88;03/11/2015;0,0190;JUROS MENSAL;- ;1
89;01/10/2015;0,0190;JUROS MENSAL;- ;1
90;01/09/2015;0,0190;JUROS MENSAL;- ;1
91;03/08/2015;0,0190;JUROS MENSAL;- ;1
92;01/07/2015;0,0190;JUROS MENSAL;- ;1
93;22/06/2015;0,1899;DIVIDENDO;- ;1
94;01/06/2015;0,0190;Juros mensal;- ;1
95;04/05/2015;0,0190;Juros mensal;- ;1
96;01/04/2015;0,0190;Juros mensal;- ;1
97;02/03/2015;0,0207;Juros mensal;- ;1
98;09/02/2015;0,1575;Dividendo;- ;1
99;02/02/2015;0,0207;Juros mensal;- ;1
