;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
0;27/09/2013;0,3049;DIVIDENDO;- ;1
1;21/03/2013;0,5107;DIVIDENDO;- ;1
2;17/08/2012;0,3096;DIVIDENDO;- ;1
3;30/04/2012;1,2200;DIVIDENDO;- ;1
4;27/04/2011;0,2992;DIVIDENDO;- ;1
5;21/12/2010;0,6158;JRS CAP PRÓPRIO;- ;1
6;29/12/2008;0,1448;JRS CAP PRÓPRIO;- ;1
7;08/04/2008;0,4476;JRS CAP PRÓPRIO;- ;1
8;18/03/2008;0,7437;DIVIDENDO;- ;1
9;26/12/2007;0,1926;JRS CAP PRÓPRIO;- ;1
10;10/04/2007;0,1131;DIVIDENDO;- ;1000
11;09/02/2007;0,4477;JRS CAP PRÓPRIO;- ;1000
12;26/12/2006;0,1899;JRS CAP PRÓPRIO;- ;1000
13;10/07/2006;0,4477;JRS CAP PRÓPRIO;- ;1000
14;12/12/2005;0,7134;JRS CAP PRÓPRIO;- ;1000
15;02/05/2005;0,4433;JRS CAP PRÓPRIO;- ;1000
16;03/01/2005;0,3811;JRS CAP PRÓPRIO;- ;1000
17;11/02/2004;0,4413;JRS CAP PRÓPRIO;- ;1000
18;09/04/2003;0,2337;JRS CAP PRÓPRIO;- ;1000
19;07/02/2003;0,2245;JRS CAP PRÓPRIO;- ;1000
20;09/12/2002;0,0747;JRS CAP PRÓPRIO;- ;1000
21;11/11/2002;0,0932;JRS CAP PRÓPRIO;- ;1000
22;05/09/2002;0,2133;JRS CAP PRÓPRIO;- ;1000
23;29/05/2002;0,0745;JRS CAP PRÓPRIO;- ;1000
24;09/04/2002;0,1491;JRS CAP PRÓPRIO;- ;1000
25;04/12/2001;0,3237;JRS CAP PRÓPRIO;- ;1000
26;04/12/2001;0,1131;JRS CAP PRÓPRIO;- ;1000
27;28/12/2000;0,1447;JRS CAP PRÓPRIO;- ;1000
28;31/08/2000;5,6342;JRS CAP PRÓPRIO;- ;1000
29;28/04/2000;18,7600;DIVIDENDO;- ;1000
30;28/04/2000;5,6342;JRS CAP PRÓPRIO;- ;1000
31;28/04/1999;12,6492;DIVIDENDO;- ;1000
32;28/04/1999;6,1138;DIVIDENDO;- ;1000
33;27/03/1998;16,8720;DIVIDENDO;- ;1000
34;27/03/1998;6,0040;DIVIDENDO;- ;1000
35;18/04/1997;15,3800;DIVIDENDO;- ;1000
36;18/04/1997;5,5000;DIVIDENDO;- ;1000
37;19/04/1996;17,1000;DIVIDENDO;- ;1000
