;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
0;27/01/2020;0,0008;DIVIDENDO;16/03/2020 ;1
1;17/08/2017;0,0004;DIVIDENDO;- ;1
2;21/01/2015;0,0013;DIVIDENDO;- ;1
3;13/08/2012;0,0011;JRS CAP PRÓPRIO;- ;1
4;27/01/2011;0,0019;JRS CAP PRÓPRIO;- ;1
5;12/08/2010;0,0035;JRS CAP PRÓPRIO;- ;1
6;28/01/2010;0,0140;DIVIDENDO;- ;1
7;28/01/2010;0,0101;JRS CAP PRÓPRIO;- ;1
8;13/08/2009;0,0119;JRS CAP PRÓPRIO;- ;1
9;05/02/2009;0,0448;DIVIDENDO;- ;1
10;12/08/2008;0,0314;JRS CAP PRÓPRIO;- ;1
11;17/01/2008;0,0252;JRS CAP PRÓPRIO;- ;1
12;14/08/2007;0,0275;DIVIDENDO;- ;1
13;22/01/2007;0,0239;JRS CAP PRÓPRIO;- ;1
14;10/08/2006;0,0275;DIVIDENDO;- ;1
15;31/01/2006;0,0150;DIVIDENDO;- ;1
16;10/08/2005;0,0324;JRS CAP PRÓPRIO;- ;1
17;02/02/2005;0,0333;JRS CAP PRÓPRIO;- ;1
18;02/02/2005;0,0022;DIVIDENDO;- ;1
19;03/08/2004;0,0330;DIVIDENDO;- ;1
20;29/01/2004;0,0334;DIVIDENDO;- ;1
21;07/08/2003;0,0362;JRS CAP PRÓPRIO;- ;1
22;29/01/2003;0,0390;DIVIDENDO;- ;1
23;24/07/2002;0,0308;DIVIDENDO;- ;1
24;07/02/2002;0,0132;DIVIDENDO;- ;1
25;07/02/2002;0,0041;JRS CAP PRÓPRIO;- ;1
26;10/08/2001;0,0308;DIVIDENDO;- ;1
27;20/02/2001;0,0084;JRS CAP PRÓPRIO;- ;1
28;20/07/2000;0,0308;DIVIDENDO;- ;1
29;26/01/2000;0,0839;JRS CAP PRÓPRIO;- ;1
30;29/07/1999;0,0337;JRS CAP PRÓPRIO;- ;1
31;28/01/1999;0,1132;DIVIDENDO;- ;1
32;06/08/1998;0,0337;JRS CAP PRÓPRIO;- ;1
33;28/01/1998;0,0768;DIVIDENDO;- ;1
34;29/07/1997;0,0257;DIVIDENDO;- ;1
35;29/01/1997;0,0482;DIVIDENDO;- ;1
36;29/01/1997;0,0230;DIVIDENDO;- ;1
37;29/01/1997;0,0016;DIVIDENDO;- ;1
38;06/08/1996;0,0145;DIVIDENDO;- ;1
39;06/08/1996;0,0079;DIVIDENDO;- ;1
40;06/08/1996;0,0010;DIVIDENDO;- ;1
41;30/01/1996;0,0782;DIVIDENDO;- ;1
