;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;16/05/2022;0,3787;DIVIDENDO;27/05/2022 ;1;CRPG3
1;20/12/2021;0,8322;JRS CAP PROPRIO;30/12/2021 ;1;CRPG3
2;15/10/2021;1,7230;DIVIDENDO;25/10/2021 ;1;CRPG3
3;13/07/2021;1,5939;DIVIDENDO;21/07/2021 ;1;CRPG3
4;13/07/2021;0,1291;DIVIDENDO;21/07/2021 ;1;CRPG3
5;29/04/2014;0,0042;DIVIDENDO;- ;1;CRPG3
6;18/12/2013;0,0042;DIVIDENDO;- ;1;CRPG3
7;30/04/2013;0,0048;DIVIDENDO;- ;1;CRPG3
8;27/04/2012;0,0042;DIVIDENDO;- ;1;CRPG3
9;29/04/2010;0,0005;DIVIDENDO;- ;1;CRPG3
10;27/04/2007;3,6000;DIVIDENDO;- ;1000;CRPG3
11;27/04/2006;2,1500;JRS CAP PRÓPRIO;- ;1000;CRPG3
12;05/12/2005;4,3000;DIVIDENDO;- ;1000;CRPG3
13;22/08/2005;15,0500;JRS CAP PRÓPRIO;- ;1000;CRPG3
14;22/08/2005;2,6000;DIVIDENDO;- ;1000;CRPG3
15;28/04/2005;5,9300;DIVIDENDO;- ;1000;CRPG3
16;22/07/2004;8,6200;DIVIDENDO;- ;1000;CRPG3
17;16/04/2004;4,7600;DIVIDENDO;- ;1000;CRPG3
18;30/04/2003;5,2000;DIVIDENDO;- ;1000;CRPG3
19;30/04/2002;3,0700;DIVIDENDO;- ;1000;CRPG3
20;30/04/2001;2,1600;DIVIDENDO;- ;1000;CRPG3
21;28/04/2000;2,0400;DIVIDENDO;- ;1000;CRPG3
22;30/04/1999;0,3800;DIVIDENDO;- ;1000;CRPG3
23;30/04/1996;0,3800;DIVIDENDO;- ;1000;CRPG3
