;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;07/01/2022;0,0668;JRS CAP PROPRIO;03/02/2022 ;1;SANB11
1;04/11/2021;0,8043;DIVIDENDO;03/12/2021 ;1;SANB11
2;04/08/2021;0,9115;JRS CAP PROPRIO;03/09/2021 ;1;SANB11
3;07/05/2021;0,8043;DIVIDENDO;02/06/2021 ;1;SANB11
4;12/02/2021;0,1374;DIVIDENDO;03/03/2021 ;1;SANB11
5;08/01/2021;0,1784;JRS CAP PROPRIO;01/02/2021 ;1;SANB11
6;04/11/2020;0,2683;JRS CAP PROPRIO;23/12/2020 ;1;SANB11
7;06/08/2020;0,2066;JRS CAP PROPRIO;25/09/2020 ;1;SANB11
8;07/05/2020;0,2388;JRS CAP PROPRIO;26/06/2020 ;1;SANB11
9;03/01/2020;0,2708;JRS CAP PROPRIO;21/02/2020 ;1;SANB11
10;03/01/2020;1,8207;DIVIDENDO;21/02/2020  ;1;SANB11
11;08/10/2019;0,2681;JRS CAP PROPRIO;30/10/2019 ;1;SANB11
12;05/07/2019;0,2680;JRS CAP PROPRIO;31/07/2019 ;1;SANB11
13;05/04/2019;0,2679;JRS CAP PROPRIO;29/04/2019 ;1;SANB11
14;07/01/2019;0,7716;JRS CAP PROPRIO;26/02/2019 ;1;SANB11
15;07/01/2019;0,5144;DIVIDENDO;26/02/2019 ;1;SANB11
16;05/10/2018;0,1606;JRS CAP PROPRIO;26/10/2018 ;1;SANB11
17;04/07/2018;0,1606;DIVIDENDO;27/07/2018 ;1;SANB11
18;05/04/2018;0,1603;JRS CAP PROPRIO;26/04/2018 ;1;SANB11
19;05/01/2018;0,6150;JRS CAP PROPRIO;26/02/2018 ;1;SANB11
20;05/01/2018;0,6684;DIVIDENDO;26/02/2018 ;1;SANB11
21;06/10/2017;0,1335;JRS CAP PROPRIO;- ;1;SANB11
22;02/08/2017;0,1334;JRS CAP PROPRIO;- ;1;SANB11
23;03/05/2017;0,1331;JRS CAP PROPRIO;- ;1;SANB11
24;04/01/2017;0,8928;JRS CAP PROPRIO;- ;1;SANB11
25;04/01/2017;0,1865;DIVIDENDO;- ;1;SANB11
26;06/07/2016;0,1332;JRS CAP PROPRIO;- ;1;SANB11
27;30/12/2015;0,4258;DIVIDENDO;- ;1;SANB11
28;30/12/2015;0,3725;JUROS;- ;1;SANB11
29;09/09/2015;0,8102;DIVIDENDO;- ;1;SANB11
30;27/03/2015;0,0398;Dividendo;- ;1;SANB11
31;30/12/2014;0,1831;JRS CAP PROPRIO;- ;1;SANB11
32;25/09/2014;0,0583;DIVIDENDO;- ;1;SANB11
33;25/06/2014;0,1061;DIVIDENDO;- ;1;SANB11
34;26/03/2014;0,0319;DIVIDENDO;- ;1;SANB11
35;26/03/2014;0,0265;DIVIDENDO;- ;1;SANB11
36;14/01/2014;1,5865;REST CAP DIN;- ;1;SANB11
37;30/12/2013;0,1892;DIVIDENDO;- ;1;SANB11
38;30/12/2013;0,0755;DIVIDENDO;- ;1;SANB11
39;26/09/2013;0,1190;DIVIDENDO;- ;1;SANB11
40;25/06/2013;0,1716;DIVIDENDO;- ;1;SANB11
41;27/03/2013;0,0792;JRS CAP PRÓPRIO;- ;1;SANB11
42;19/12/2012;0,1188;JRS CAP PRÓPRIO;- ;1;SANB11
43;19/12/2012;0,0660;DIVIDENDO;- ;1;SANB11
44;26/09/2012;0,0924;DIVIDENDO;- ;1;SANB11
45;26/09/2012;0,0396;DIVIDENDO;- ;1;SANB11
46;28/06/2012;0,1294;DIVIDENDO;- ;1;SANB11
47;28/06/2012;0,1083;DIVIDENDO;- ;1;SANB11
48;28/06/2012;0,0449;JRS CAP PRÓPRIO;- ;1;SANB11
49;28/03/2012;0,1056;JRS CAP PRÓPRIO;- ;1;SANB11
50;21/12/2011;0,2045;DIVIDENDO;- ;1;SANB11
51;22/09/2011;0,1055;JRS CAP PRÓPRIO;- ;1;SANB11
52;21/06/2011;0,1449;JRS CAP PRÓPRIO;- ;1;SANB11
53;21/06/2011;0,0263;DIVIDENDO;- ;1;SANB11
54;31/05/2011;0,1254;DIVIDENDO;- ;1;SANB11
55;31/05/2011;0,0721;DIVIDENDO;- ;1;SANB11
56;24/03/2011;0,1580;JRS CAP PRÓPRIO;- ;1;SANB11
57;22/12/2010;0,3371;DIVIDENDO;- ;1;SANB11
58;22/12/2010;0,1132;JRS CAP PRÓPRIO;- ;1;SANB11
59;22/09/2010;0,1396;JRS CAP PRÓPRIO;- ;1;SANB11
60;30/06/2010;0,1317;DIVIDENDO;- ;1;SANB11
61;30/06/2010;0,1053;JRS CAP PRÓPRIO;-  ;1;SANB11
62;22/03/2010;0,1053;JRS CAP PRÓPRIO;- ;1;SANB11
63;28/12/2009;0,1113;DIVIDENDO;- ;1;SANB11
64;28/12/2009;0,0862;DIVIDENDO;- ;1;SANB11
65;28/12/2009;0,0527;JRS CAP PRÓPRIO;- ;1;SANB11
