;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
0;27/12/2021;0,0449;JRS CAP PROPRIO;31/05/2022 ;1
1;27/12/2021;0,0449;JRS CAP PROPRIO;29/04/2022 ;1
2;27/12/2021;0,0449;JRS CAP PROPRIO;31/03/2022 ;1
3;20/08/2021;0,0399;JRS CAP PROPRIO;31/08/2021 ;1
4;30/12/2020;0,0453;JRS CAP PROPRIO;31/05/2021 ;1
5;30/12/2020;0,0453;JRS CAP PROPRIO;30/04/2021 ;1
6;30/12/2020;0,0223;JRS CAP PROPRIO;31/03/2021 ;1
7;30/10/2020;0,0230;JRS CAP PROPRIO;31/03/2021 ;1
8;26/12/2019;1,0447;JRS CAP PROPRIO;29/05/2020 ;1
9;26/12/2019;1,0447;JRS CAP PROPRIO;30/04/2020 ;1
10;02/10/2019;1,0963;JRS CAP PROPRIO;31/03/2020 ;1
11;24/06/2019;0,6190;JRS CAP PROPRIO;31/10/2019 ;1
12;24/06/2019;0,6190;JRS CAP PROPRIO;30/09/2019 ;1
13;24/06/2019;0,6190;JRS CAP PROPRIO;30/08/2019 ;1
14;20/12/2018;0,8989;JRS CAP PROPRIO;31/05/2019 ;1
15;20/12/2018;0,8989;JRS CAP PROPRIO;30/04/2019 ;1
16;20/12/2018;0,8989;JRS CAP PROPRIO;29/03/2019 ;1
17;23/08/2018;0,5595;JRS CAP PROPRIO;31/10/2018 ;1
18;23/08/2018;0,5595;JRS CAP PROPRIO;28/09/2018 ;1
19;23/08/2018;0,5595;JRS CAP PROPRIO;31/08/2018 ;1
20;28/12/2017;0,7387;JRS CAP PROPRIO;- ;1
21;16/08/2017;0,5286;JRS CAP PROPRIO;- ;1
22;28/12/2016;0,7241;JRS CAP PROPRIO;- ;1
23;19/08/2016;0,4707;JRS CAP PROPRIO;- ;1
24;21/12/2015;1,9550;JUROS;- ;1
25;18/08/2015;1,0861;JUROS;- ;1
26;28/04/2015;0,1849;Dividendo;- ;1
27;19/12/2014;0,5067;JRS CAP PROPRIO;- ;1
28;12/08/2014;0,3618;JRS CAP PROPRIO;- ;1
29;29/04/2014;0,3603;DIVIDENDO;- ;1
30;20/12/2013;0,7246;JRS CAP PRÓPRIO;- ;1
31;09/08/2013;0,5420;JRS CAP PRÓPRIO;- ;1
32;26/04/2013;0,2533;DIVIDENDO;- ;1
33;20/12/2012;0,6936;JRS CAP PRÓPRIO;- ;1
34;20/12/2012;0,6936;JRS CAP PRÓPRIO;- ;1
35;10/08/2012;0,5419;JRS CAP PRÓPRIO;- ;1
36;21/12/2011;0,6717;JRS CAP PRÓPRIO;- ;1
37;21/12/2011;0,6716;JRS CAP PRÓPRIO;- ;1
38;09/08/2011;0,8659;JRS CAP PRÓPRIO;- ;1
39;21/12/2010;0,5948;JRS CAP PRÓPRIO;- ;1
40;10/08/2010;0,7567;JRS CAP PRÓPRIO;- ;1
41;21/12/2009;1,0782;JRS CAP PRÓPRIO;- ;1
42;10/08/2009;0,7301;JRS CAP PRÓPRIO;- ;1
43;23/12/2008;0,5130;JRS CAP PRÓPRIO;- ;1
44;11/08/2008;0,4274;JRS CAP PRÓPRIO;- ;1
45;20/12/2007;0,5125;JRS CAP PRÓPRIO;- ;1
46;08/08/2007;0,4255;JRS CAP PRÓPRIO;- ;1
47;20/12/2006;0,5084;JRS CAP PRÓPRIO;- ;1
48;08/08/2006;0,4230;JRS CAP PRÓPRIO;- ;1
49;21/12/2005;0,4871;JRS CAP PRÓPRIO;- ;1
50;02/08/2005;0,3556;JRS CAP PRÓPRIO;- ;1
51;23/12/2004;0,5420;JRS CAP PRÓPRIO;- ;1
52;19/07/2004;0,2940;JRS CAP PRÓPRIO;- ;1
53;30/12/2003;0,4560;JRS CAP PRÓPRIO;- ;1
54;23/07/2003;0,3709;JRS CAP PRÓPRIO;- ;1
55;27/12/2002;0,3730;JRS CAP PRÓPRIO;- ;1
56;01/08/2002;0,2398;JRS CAP PRÓPRIO;- ;1
57;26/12/2001;0,3295;JRS CAP PRÓPRIO;- ;1
58;17/07/2001;0,2368;JRS CAP PRÓPRIO;- ;1
59;09/02/2001;0,0810;DIVIDENDO;- ;1
60;27/12/2000;0,1404;JRS CAP PRÓPRIO;- ;1
61;22/12/1999;0,1200;JRS CAP PRÓPRIO;- ;1
62;27/07/1999;0,3200;JRS CAP PRÓPRIO;- ;1
63;15/03/1999;0,0661;JRS CAP PRÓPRIO;- ;1
64;29/12/1998;0,2000;JRS CAP PRÓPRIO;- ;1
65;11/08/1998;0,3020;JRS CAP PRÓPRIO;- ;1
66;30/12/1997;0,3300;JRS CAP PRÓPRIO;- ;1
67;11/08/1997;0,3800;JRS CAP PRÓPRIO;- ;1
68;13/02/1997;0,4500;DIVIDENDO;- ;1
69;06/08/1996;0,3000;DIVIDENDO;- ;1
70;31/01/1996;0,2400;DIVIDENDO;- ;1
71;31/01/1996;0,1500;DIVIDENDO;- ;1
