;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
0;27/04/2012;0,3070;DIVIDENDO;- ;1
1;29/04/2011;0,3105;DIVIDENDO;- ;1
2;30/04/2010;0,1956;DIVIDENDO;- ;1
3;30/04/2009;0,1478;DIVIDENDO;- ;1
4;18/03/2008;0,2000;DIVIDENDO;- ;1
5;27/04/2007;0,1316;DIVIDENDO;- ;1
6;28/04/2006;0,0608;DIVIDENDO;- ;1
7;29/04/2005;0,0199;DIVIDENDO;- ;1
8;22/04/2003;0,0081;DIVIDENDO;- ;1
9;24/04/2001;0,0250;DIVIDENDO;- ;1
10;20/04/2000;0,0225;DIVIDENDO;- ;1
11;14/04/1999;0,0309;DIVIDENDO;-  ;1
12;29/04/1998;0,0333;DIVIDENDO;- ;1
