;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
0;24/09/2021;0,2777;JRS CAP PROPRIO;19/11/2021 ;1
1;24/09/2021;0,1513;DIVIDENDO;19/11/2021 ;1
2;22/06/2021;0,1455;JRS CAP PROPRIO;16/08/2021 ;1
3;24/03/2021;0,1710;JRS CAP PROPRIO;18/05/2021 ;1
4;02/03/2021;0,1992;JRS CAP PROPRIO;25/06/2021 ;1
5;19/11/2020;6,4877;DIVIDENDO;10/12/2020 ;1
6;22/09/2020;0,4994;JRS CAP PROPRIO;16/11/2020 ;1
7;23/06/2020;0,3473;JRS CAP PROPRIO;17/08/2020 ;1
8;25/03/2020;0,6686;JRS CAP PROPRIO;- ;1
9;25/03/2020;0,3597;JRS CAP PROPRIO;- ;1
10;24/09/2019;0,4124;JRS CAP PROPRIO;- ;1
11;21/06/2019;0,1659;JRS CAP PROPRIO;- ;1
12;26/03/2019;0,4192;JRS CAP PROPRIO;- ;1
13;08/03/2019;0,7297;JRS CAP PROPRIO;- ;1
14;24/09/2018;0,4315;JRS CAP PROPRIO;- ;1
15;25/06/2018;0,4065;JRS CAP PROPRIO;- ;1
16;07/05/2018;2,2153;DIVIDENDO;17/05/2018 ;1
17;26/03/2018;0,6070;JRS CAP PROPRIO;06/04/2018 ;1
18;27/02/2018;0,3645;JRS CAP PROPRIO;17/05/2018 ;1
19;17/11/2017;0,9494;DIVIDENDO;- ;1
20;22/09/2017;0,3081;JRS CAP PROPRIO;- ;1
21;21/06/2017;0,2948;JRS CAP PROPRIO;- ;1
22;22/03/2017;0,2529;JRS CAP PROPRIO;- ;1
23;16/03/2017;0,2885;JRS CAP PROPRIO;- ;1
24;16/11/2016;0,2396;JRS CAP PROPRIO;- ;1
25;22/08/2016;0,2247;JRS CAP PROPRIO;- ;1
26;11/05/2016;0,2072;JUROS;- ;1
27;11/11/2015;0,0209;JUROS;- ;1
28;11/08/2015;0,0089;JUROS;- ;1
29;11/05/2015;0,0385;Juros;- ;1
30;24/03/2015;0,0205;Juros;- ;1
31;22/09/2014;0,2745;JRS CAP PROPRIO;- ;1
32;24/06/2014;0,2797;JRS CAP PROPRIO;- ;1
33;24/03/2014;0,2913;JRS CAP PROPRIO;- ;1
34;03/02/2014;0,2856;JRS CAP PRÓPRIO;- ;1
35;24/09/2013;0,2603;JRS CAP PRÓPRIO;- ;1
36;25/06/2013;0,3049;JRS CAP PRÓPRIO;- ;1
37;21/03/2013;0,3189;JRS CAP PRÓPRIO;- ;1
38;01/03/2013;0,3954;JRS CAP PRÓPRIO;- ;1
39;21/09/2012;0,3229;JRS CAP PRÓPRIO;- ;1
40;21/06/2012;0,3096;JRS CAP PRÓPRIO;- ;1
41;21/03/2012;0,3285;JRS CAP PRÓPRIO;- ;1
42;13/03/2012;0,2594;JRS CAP PRÓPRIO;- ;1
43;21/09/2011;0,3700;JRS CAP PRÓPRIO;- ;1
44;06/07/2011;0,3600;JRS CAP PRÓPRIO;- ;1
45;31/03/2011;0,3430;JRS CAP PRÓPRIO;- ;1
46;18/03/2011;0,5818;JRS CAP PRÓPRIO;- ;1
47;30/09/2010;0,4954;JRS CAP PRÓPRIO;- ;1
48;30/06/2010;0,4937;JRS CAP PRÓPRIO;- ;1
49;31/03/2010;0,4665;JRS CAP PRÓPRIO;- ;1
50;31/03/2010;0,3800;JRS CAP PRÓPRIO;- ;1
51;30/09/2009;0,3300;JRS CAP PRÓPRIO;- ;1
52;30/06/2009;0,3800;JRS CAP PRÓPRIO;- ;1
53;31/03/2009;0,3393;JRS CAP PRÓPRIO;- ;1
54;31/03/2009;0,3243;JRS CAP PRÓPRIO;- ;1
55;26/09/2008;0,2200;JRS CAP PRÓPRIO;- ;1
56;04/08/2008;0,4500;JRS CAP PRÓPRIO;- ;1
57;28/03/2008;0,2400;JRS CAP PRÓPRIO;- ;1
58;11/09/2007;0,2700;JRS CAP PRÓPRIO;- ;1
59;11/06/2007;0,1800;JRS CAP PRÓPRIO;- ;1
60;03/04/2007;0,1744;JRS CAP PRÓPRIO;- ;1
61;13/11/2006;0,2400;JRS CAP PRÓPRIO;- ;1
62;25/07/2006;0,2156;JRS CAP PRÓPRIO;- ;1
63;23/05/2006;0,1600;JRS CAP PRÓPRIO;- ;1
