;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;11/05/2015;0,0088;Juros;- ;1;LPSB3
1;09/05/2014;0,2021;JRS CAP PROPRIO;- ;1;LPSB3
2;09/05/2014;0,1231;DIVIDENDO;- ;1;LPSB3
3;09/05/2014;0,0477;DIVIDENDO;- ;1;LPSB3
4;22/04/2013;0,2124;JRS CAP PRÓPRIO;- ;1;LPSB3
5;22/04/2013;0,0648;DIVIDENDO;- ;1;LPSB3
6;22/04/2013;0,0337;DIVIDENDO;- ;1;LPSB3
7;10/05/2012;0,3673;DIVIDENDO;- ;1;LPSB3
8;10/05/2012;0,2712;JRS CAP PRÓPRIO;- ;1;LPSB3
9;29/04/2011;0,4615;DIVIDENDO;- ;1;LPSB3
10;26/04/2010;0,8349;DIVIDENDO;-  ;1;LPSB3
11;29/04/2008;0,7093;DIVIDENDO;- ;1;LPSB3
