;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
0;29/04/2015;0,0654;Dividendo;- ;1
1;29/04/2015;0,0654;DIVIDENDO;- ;1
2;17/04/2014;0,1094;DIVIDENDO;- ;1
3;18/04/2013;0,1156;DIVIDENDO;- ;1
4;29/11/2012;0,2081;JRS CAP PRÓPRIO;- ;1
5;19/04/2012;0,1703;DIVIDENDO;- ;1
6;18/07/2011;0,5419;DIVIDENDO;- ;1
7;20/05/2011;0,0669;JRS CAP PRÓPRIO;- ;1
8;19/04/2011;0,0706;DIVIDENDO;- ;1
9;10/12/2010;0,0572;JRS CAP PRÓPRIO;- ;1
10;26/11/2010;0,0572;JRS CAP PRÓPRIO;- ;1
11;03/08/2010;0,1145;JRS CAP PRÓPRIO;- ;1
12;03/08/2010;0,0539;DIVIDENDO;- ;1
