;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;30/06/2022;1,1334;JRS CAP PROPRIO;- ;1;CGRA3
1;23/03/2022;0,9901;DIVIDENDO;31/12/2022 ;1;CGRA3
2;22/12/2021;0,7248;JRS CAP PROPRIO;31/12/2022 ;1;CGRA3
3;15/07/2021;0,6277;JRS CAP PROPRIO;24/05/2022 ;1;CGRA3
4;23/12/2020;1,2729;JRS CAP PROPRIO;07/05/2021 ;1;CGRA3
5;19/03/2020;0,4474;DIVIDENDO;30/04/2020 ;1;CGRA3
6;23/12/2019;1,3043;JRS CAP PROPRIO;30/04/2020 ;1;CGRA3
7;27/12/2018;1,0969;JRS CAP PROPRIO;30/04/2019 ;1;CGRA3
8;28/12/2017;1,2888;JRS CAP PROPRIO;- ;1;CGRA3
9;23/12/2016;1,1753;JRS CAP PROPRIO;- ;1;CGRA3
10;18/12/2015;0,7152;JUROS;- ;1;CGRA3
11;13/03/2015;0,1280;Dividendo;- ;1;CGRA3
12;13/03/2015;0,1280;DIVIDENDO;- ;1;CGRA3
13;17/12/2014;0,6128;JRS CAP PROPRIO;- ;1;CGRA3
14;03/04/2014;0,1054;DIVIDENDO;- ;1;CGRA3
15;20/12/2013;0,5226;JRS CAP PRÓPRIO;- ;1;CGRA3
16;20/12/2012;0,5283;JRS CAP PRÓPRIO;- ;1;CGRA3
17;20/12/2011;0,5067;JRS CAP PRÓPRIO;- ;1;CGRA3
18;14/04/2011;0,4614;DIVIDENDO;- ;1;CGRA3
19;20/12/2010;0,4549;JRS CAP PRÓPRIO;- ;1;CGRA3
20;09/04/2010;0,2775;DIVIDENDO;- ;1;CGRA3
21;18/12/2009;0,4069;JRS CAP PRÓPRIO;- ;1;CGRA3
22;27/04/2009;0,0268;DIVIDENDO;- ;1;CGRA3
23;22/12/2008;0,3644;JRS CAP PRÓPRIO;- ;1;CGRA3
24;26/12/2007;1,5781;JRS CAP PRÓPRIO;- ;1;CGRA3
25;18/12/2006;1,6456;JRS CAP PRÓPRIO;- ;1;CGRA3
26;23/12/2005;2,1155;JRS CAP PRÓPRIO;- ;1;CGRA3
27;23/12/2004;1,9708;JRS CAP PRÓPRIO;- ;1;CGRA3
28;14/04/2004;1,2241;DIVIDENDO;- ;1000;CGRA3
29;23/12/2003;4,6584;JRS CAP PRÓPRIO;- ;1000;CGRA3
30;15/04/2003;0,4481;DIVIDENDO;- ;1000;CGRA3
31;20/12/2002;2,9873;JRS CAP PRÓPRIO;- ;1000;CGRA3
32;09/04/2002;1,3889;DIVIDENDO;- ;1000;CGRA3
33;19/12/2001;4,5167;JRS CAP PRÓPRIO;- ;1000;CGRA3
34;03/04/2001;1,6743;DIVIDENDO;- ;1000;CGRA3
35;19/12/2000;4,9688;JRS CAP PRÓPRIO;- ;1000;CGRA3
36;29/03/2000;2,6112;DIVIDENDO;- ;1000;CGRA3
37;20/12/1999;2,9175;JRS CAP PRÓPRIO;- ;1000;CGRA3
38;07/04/1999;1,3248;DIVIDENDO;- ;1000;CGRA3
39;15/12/1998;1,9741;JRS CAP PRÓPRIO;- ;1000;CGRA3
40;13/04/1998;1,3403;DIVIDENDO;- ;1000;CGRA3
41;19/12/1997;2,0408;JRS CAP PRÓPRIO;- ;1000;CGRA3
42;08/04/1997;32,9224;DIVIDENDO;- ;1000;CGRA3
43;15/04/1996;23,0650;DIVIDENDO;- ;1000;CGRA3
