;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
0;16/08/2021;0,0005;DIVIDENDO;04/10/2021 ;1
1;28/01/2019;0,0015;DIVIDENDO;- ;1
2;26/01/2018;0,0016;DIVIDENDO;19/03/2018 ;1
3;23/01/2017;0,0040;DIVIDENDO;- ;1
4;13/08/2013;0,0126;DIVIDENDO;- ;1
5;13/08/2013;0,0024;JRS CAP PRÓPRIO;- ;1
6;23/01/2013;0,0129;DIVIDENDO;- ;1
7;13/08/2012;0,0207;JRS CAP PRÓPRIO;- ;1
8;24/01/2012;0,0038;DIVIDENDO;- ;1
9;24/01/2012;0,0012;JRS CAP PRÓPRIO;- ;1
10;11/08/2011;0,0052;JRS CAP PRÓPRIO;- ;1
11;27/01/2011;0,0284;JRS CAP PRÓPRIO;- ;1
12;12/08/2010;0,0110;JRS CAP PRÓPRIO;- ;1
13;28/01/2010;0,0280;DIVIDENDO;- ;1
14;28/01/2010;0,0124;JRS CAP PRÓPRIO;- ;1
15;13/08/2009;0,0285;JRS CAP PRÓPRIO;- ;1
16;05/02/2009;0,0710;DIVIDENDO;- ;1
17;12/08/2008;0,0388;JRS CAP PRÓPRIO;- ;1
18;17/01/2008;0,0505;JRS CAP PRÓPRIO;- ;1
19;14/08/2007;0,0330;DIVIDENDO;- ;1
20;22/01/2007;0,0492;JRS CAP PRÓPRIO;- ;1
21;10/08/2006;0,0330;DIVIDENDO;- ;1
22;31/01/2006;0,0324;DIVIDENDO;- ;1
23;10/08/2005;0,0388;JRS CAP PRÓPRIO;- ;1
24;02/02/2005;0,0322;JRS CAP PRÓPRIO;- ;1
25;02/02/2005;0,0275;DIVIDENDO;- ;1
26;03/08/2004;0,0330;DIVIDENDO;- ;1
27;29/01/2004;0,0522;DIVIDENDO;- ;1
28;07/08/2003;0,0362;JRS CAP PRÓPRIO;- ;1
29;29/01/2003;0,0629;DIVIDENDO;- ;1
30;24/07/2002;0,0308;DIVIDENDO;- ;1
31;07/02/2002;0,0165;DIVIDENDO;- ;1
32;07/02/2002;0,0102;JRS CAP PRÓPRIO;- ;1
33;10/08/2001;0,0308;DIVIDENDO;- ;1
34;20/02/2001;0,0135;JRS CAP PRÓPRIO;- ;1
35;20/07/2000;0,0308;DIVIDENDO;- ;1
36;26/01/2000;0,0962;JRS CAP PRÓPRIO;- ;1
37;29/07/1999;0,0375;JRS CAP PRÓPRIO;- ;1
38;28/01/1999;0,1529;DIVIDENDO;- ;1
39;06/08/1998;0,0375;JRS CAP PRÓPRIO;- ;1
40;28/01/1998;0,1187;DIVIDENDO;- ;1
41;29/07/1997;0,0287;DIVIDENDO;- ;1
42;29/01/1997;0,0541;DIVIDENDO;- ;1
43;29/01/1997;0,0272;DIVIDENDO;- ;1
44;29/01/1997;0,0018;DIVIDENDO;- ;1
45;06/08/1996;0,0161;DIVIDENDO;- ;1
46;06/08/1996;0,0089;DIVIDENDO;- ;1
47;06/08/1996;0,0011;DIVIDENDO;- ;1
48;30/01/1996;0,0853;DIVIDENDO;- ;1
