;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
0;01/07/2020;0,0304;DIVIDENDO;15/07/2020 ;1
1;09/05/2019;0,0399;DIVIDENDO;30/12/2019 ;1
2;09/05/2019;0,0399;DIVIDENDO;29/11/2019 ;1
3;09/05/2019;0,0399;DIVIDENDO;31/10/2019 ;1
4;09/05/2019;0,0399;DIVIDENDO;30/09/2019 ;1
5;09/05/2019;0,0399;DIVIDENDO;30/08/2019 ;1
6;09/05/2019;0,0399;DIVIDENDO;31/07/2019 ;1
7;09/05/2019;0,0399;DIVIDENDO;28/06/2019 ;1
8;09/05/2019;0,0399;DIVIDENDO;31/05/2019 ;1
9;14/12/2018;0,0350;DIVIDENDO;26/12/2018 ;1
10;18/05/2018;1,9531;DIVIDENDO;30/06/2018 ;1
11;30/04/2018;0,0902;DIVIDENDO;16/05/2018 ;1
12;15/12/2017;0,0299;DIVIDENDO;- ;1
13;30/04/2015;0,0058;Dividendo;- ;1
14;30/04/2014;0,1847;DIVIDENDO;- ;1
15;06/12/2013;0,0600;DIVIDENDO;- ;1
16;30/04/2013;0,1330;DIVIDENDO;- ;1
17;19/12/2012;0,0500;DIVIDENDO;- ;1
18;30/04/2012;0,1219;DIVIDENDO;- ;1
19;07/12/2011;0,0450;DIVIDENDO;- ;1
20;29/04/2011;0,0856;DIVIDENDO;- ;1
21;07/12/2010;0,0450;DIVIDENDO;- ;1
22;30/04/2010;0,0572;DIVIDENDO;- ;1
23;14/12/2009;0,0500;DIVIDENDO;- ;1
24;30/04/2009;0,1383;DIVIDENDO;- ;1
25;03/12/2008;0,0600;DIVIDENDO;- ;1
26;30/04/2008;0,0313;DIVIDENDO;- ;1
27;30/04/2007;0,0358;DIVIDENDO;- ;1
28;28/04/2006;0,1293;DIVIDENDO;- ;1
29;17/08/2005;0,1000;DIVIDENDO;- ;1
30;06/04/2001;0,0900;DIVIDENDO;- ;1
31;18/08/2000;0,0400;DIVIDENDO;- ;1
32;21/10/1999;0,0400;DIVIDENDO;- ;1
33;14/03/1997;0,0200;DIVIDENDO;- ;1
