;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;16/05/2022;0,5609;JRS CAP PROPRIO;30/06/2022 ;1;EMAE4
1;29/04/2022;0,3204;DIVIDENDO;25/05/2022 ;1;EMAE4
2;18/11/2021;0,5448;JRS CAP PROPRIO;29/12/2021 ;1;EMAE4
3;10/05/2021;0,4710;JRS CAP PROPRIO;30/06/2021 ;1;EMAE4
4;23/04/2021;0,8434;DIVIDENDO;21/05/2021 ;1;EMAE4
5;05/01/2021;6,2227;DIVIDENDO;29/01/2021 ;1;EMAE4
6;14/12/2020;1,0563;JRS CAP PROPRIO;30/12/2020 ;1;EMAE4
7;23/04/2020;0,3884;DIVIDENDO;23/05/2020 ;1;EMAE4
8;26/12/2019;0,3966;JRS CAP PROPRIO;17/02/2020 ;1;EMAE4
9;22/04/2019;0,2552;DIVIDENDO;22/07/2019 ;1;EMAE4
10;10/12/2018;0,5748;JRS CAP PROPRIO;05/02/2019 ;1;EMAE4
11;24/04/2018;0,9346;DIVIDENDO;30/11/2018 ;1;EMAE4
12;26/04/2017;0,4471;DIVIDENDO;- ;1;EMAE4
13;26/04/2016;0,1019;DIVIDENDO;- ;1;EMAE4
14;25/04/2014;0,1599;DIVIDENDO;- ;1;EMAE4
15;29/04/2011;0,0877;DIVIDENDO;- ;1;EMAE4
16;03/05/2010;0,0318;DIVIDENDO;- ;1;EMAE4
17;14/05/2008;0,3651;JRS CAP PRÓPRIO;- ;1;EMAE4
18;25/04/2001;0,1017;DIVIDENDO;- ;1000;EMAE4
19;26/04/1999;0,0122;DIVIDENDO;- ;1000;EMAE4
