;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
0;29/10/2021;1,5028;JRS CAP PROPRIO;29/11/2021 ;1
1;26/04/2021;2,1137;DIVIDENDO;31/12/2021 ;1
2;28/04/2020;2,1237;DIVIDENDO;- ;1
3;29/04/2019;1,8702;DIVIDENDO;- ;1
4;26/04/2018;1,0916;DIVIDENDO;12/12/2018 ;1
5;25/04/2017;1,9922;DIVIDENDO;- ;1
6;27/04/2016;0,9260;DIVIDENDO;- ;1
7;27/04/2015;0,5370;Dividendo;- ;1
8;16/04/2014;0,9868;DIVIDENDO;- ;1
9;29/04/2013;2,7486;DIVIDENDO;- ;1
10;25/04/2012;3,5452;DIVIDENDO;- ;1
11;29/04/2011;4,2726;DIVIDENDO;- ;1
12;28/04/2010;2,7358;DIVIDENDO;- ;1
13;30/04/2009;3,3797;DIVIDENDO;- ;1
14;28/04/2008;1,5718;DIVIDENDO;- ;1
15;28/04/2008;0,7859;DIVIDENDO;- ;1
16;30/04/2007;0,5406;DIVIDENDO;- ;1000
17;30/04/2007;0,4549;DIVIDENDO;- ;1000
18;28/11/2006;0,3693;JRS CAP PRÓPRIO;- ;1000
19;27/04/2006;0,4688;DIVIDENDO;- ;1000
20;27/04/2006;0,4352;DIVIDENDO;- ;1000
21;27/04/2006;0,1734;JRS CAP PRÓPRIO;- ;1000
22;21/12/2005;0,3853;JRS CAP PRÓPRIO;- ;1000
23;28/04/2005;0,1830;JRS CAP PRÓPRIO;- ;1000
24;28/04/2005;0,0398;DIVIDENDO;- ;1000
25;29/04/2004;0,1019;DIVIDENDO;- ;1000
26;26/03/2004;0,1156;JRS CAP PRÓPRIO;- ;1000
27;16/12/2003;0,1156;DIVIDENDO;- ;1000
28;20/08/2003;0,2248;JRS CAP PRÓPRIO;- ;1000
29;29/04/2003;7,5182;REST CAP DIN;- ;1000
30;29/04/2003;0,3449;JRS CAP PRÓPRIO;- ;1000
31;29/04/2003;0,1636;DIVIDENDO;- ;1000
32;26/04/2002;7,7303;REST CAP DIN;- ;1000
33;26/04/2002;0,2715;JRS CAP PRÓPRIO;- ;1000
34;26/04/2002;0,2071;DIVIDENDO;- ;1000
35;01/08/2001;0,1610;JRS CAP PRÓPRIO;- ;1000
36;30/04/2001;7,8625;REST CAP DIN;- ;1000
37;30/04/2001;0,2291;DIVIDENDO;- ;1000
38;30/04/2001;0,0028;JRS CAP PRÓPRIO;- ;1000
39;10/11/2000;0,1459;JRS CAP PRÓPRIO;- ;1000
40;15/08/2000;0,0673;JRS CAP PRÓPRIO;- ;1000
41;25/04/2000;0,0666;JRS CAP PRÓPRIO;- ;1000
42;04/04/2000;7,9400;REST CAP DIN;- ;1000
43;04/04/2000;0,0137;DIVIDENDO;- ;1000
44;19/01/2000;0,0561;JRS CAP PRÓPRIO;- ;1000
45;12/11/1999;0,2400;JRS CAP PRÓPRIO;- ;1000
46;06/04/1999;0,0947;DIVIDENDO;- ;1000
47;09/02/1999;0,0849;JRS CAP PRÓPRIO;- ;1000
48;30/03/1998;0,1651;DIVIDENDO;- ;1000
