;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;27/04/2021;1,0381;DIVIDENDO;31/08/2021 ;1;ELET6
1;03/02/2021;1,5786;DIVIDENDO;19/02/2021 ;1;ELET6
2;29/07/2020;1,7499;DIVIDENDO;09/09/2020 ;1;ELET6
3;29/04/2019;1,3886;DIVIDENDO;31/12/2019 ;1;ELET6
4;28/04/2017;1,6337;JRS CAP PROPRIO;- ;1;ELET6
5;30/04/2015;0,1017;Juros;- ;1;ELET6
6;30/04/2014;1,6337;JRS CAP PROPRIO;- ;1;ELET6
7;30/04/2013;1,6337;JRS CAP PRÓPRIO;- ;1;ELET6
8;18/05/2012;1,6337;JRS CAP PRÓPRIO;- ;1;ELET6
9;16/06/2011;1,6305;JRS CAP PRÓPRIO;- ;1;ELET6
10;30/04/2010;1,6305;JRS CAP PRÓPRIO;- ;1;ELET6
11;29/01/2010;0,0000;DIVIDENDO;- ;1;ELET6
12;04/05/2009;1,6334;JRS CAP PRÓPRIO;- ;1;ELET6
13;02/05/2008;1,5146;JRS CAP PRÓPRIO;- ;1;ELET6
14;02/05/2007;3,0293;JRS CAP PRÓPRIO;- ;1000;ELET6
15;26/04/2006;2,5749;DIVIDENDO;- ;1000;ELET6
16;29/04/2005;2,7296;JRS CAP PRÓPRIO;- ;1000;ELET6
17;30/04/2004;2,3202;DIVIDENDO;- ;1000;ELET6
18;30/04/2003;2,3009;DIVIDENDO;- ;1000;ELET6
19;27/03/2002;0,3293;JRS CAP PRÓPRIO;- ;1000;ELET6
20;28/12/2001;2,7069;JRS CAP PRÓPRIO;- ;1000;ELET6
21;28/12/2000;2,7069;JRS CAP PRÓPRIO;- ;1000;ELET6
22;30/12/1999;2,0000;JRS CAP PRÓPRIO;- ;1000;ELET6
23;06/04/1999;1,7456;DIVIDENDO;- ;1000;ELET6
24;03/04/1998;2,8361;JRS CAP PRÓPRIO;- ;1000;ELET6
25;29/04/1997;11,2598;DIVIDENDO;- ;1000;ELET6
26;29/04/1997;9,3566;JRS CAP PRÓPRIO;- ;1000;ELET6
27;25/04/1996;17,0004;DIVIDENDO;- ;1000;ELET6
