;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
113;10/02/2015;0,5380;Juros;- ;1
114;10/02/2015;0,3063;Dividendo;- ;1
115;30/01/2015;0,0150;DIVIDENDO;- ;1
116;30/12/2014;0,0150;DIVIDENDO;- ;1
117;28/11/2014;0,0150;DIVIDENDO;- ;1
118;31/10/2014;0,0150;DIVIDENDO;- ;1
119;30/09/2014;0,0150;DIVIDENDO;- ;1
120;29/08/2014;0,0150;DIVIDENDO;- ;1
121;13/08/2014;0,3256;JRS CAP PROPRIO;- ;1
122;31/07/2014;0,0150;DIVIDENDO;- ;1
123;30/06/2014;0,0150;DIVIDENDO;- ;1
124;30/05/2014;0,0150;DIVIDENDO;- ;1
125;30/04/2014;0,0150;DIVIDENDO;- ;1
126;31/03/2014;0,0150;DIVIDENDO;- ;1
127;28/02/2014;0,0150;DIVIDENDO;- ;1
128;18/02/2014;0,5236;JRS CAP PRÓPRIO;- ;1
129;31/01/2014;0,0150;DIVIDENDO;- ;1
130;30/12/2013;0,0150;DIVIDENDO;- ;1
131;20/12/2013;0,2036;JRS CAP PRÓPRIO;- ;1
132;29/11/2013;0,0150;DIVIDENDO;- ;1
133;31/10/2013;0,0150;DIVIDENDO;- ;1
134;30/09/2013;0,0150;DIVIDENDO;- ;1
135;30/08/2013;0,0150;DIVIDENDO;- ;1
136;06/08/2013;0,2774;JRS CAP PRÓPRIO;- ;1
137;31/07/2013;0,0150;DIVIDENDO;- ;1
138;28/06/2013;0,0150;DIVIDENDO;- ;1
139;31/05/2013;0,0150;DIVIDENDO;- ;1
140;30/04/2013;0,0150;DIVIDENDO;- ;1
141;28/03/2013;0,0150;DIVIDENDO;- ;1
142;05/03/2013;0,3824;JRS CAP PRÓPRIO;- ;1
143;31/01/2013;0,0150;DIVIDENDO;- ;1
144;28/12/2012;0,0150;DIVIDENDO;- ;1
145;21/12/2012;0,3120;JRS CAP PRÓPRIO;- ;1
146;30/11/2012;0,0150;DIVIDENDO;- ;1
147;31/10/2012;0,0150;DIVIDENDO;- ;1
148;28/09/2012;0,0150;DIVIDENDO;- ;1
149;31/08/2012;0,0150;DIVIDENDO;- ;1
150;01/08/2012;0,2774;JRS CAP PRÓPRIO;- ;1
151;31/07/2012;0,0150;DIVIDENDO;- ;1
152;29/06/2012;0,0150;DIVIDENDO;- ;1
153;31/05/2012;0,0150;DIVIDENDO;- ;1
154;30/04/2012;0,0150;DIVIDENDO;- ;1
155;30/03/2012;0,0150;DIVIDENDO;- ;1
156;29/02/2012;0,4164;JRS CAP PRÓPRIO;- ;1
157;29/02/2012;0,0150;DIVIDENDO;- ;1
158;31/01/2012;0,0120;DIVIDENDO;- ;1
159;29/12/2011;0,0120;DIVIDENDO;- ;1
160;26/12/2011;0,2880;JRS CAP PRÓPRIO;- ;1
161;30/11/2011;0,0120;DIVIDENDO;- ;1
162;31/10/2011;0,0120;DIVIDENDO;- ;1
163;30/09/2011;0,0120;DIVIDENDO;- ;1
164;31/08/2011;0,0120;DIVIDENDO;- ;1
165;09/08/2011;0,2706;JRS CAP PRÓPRIO;- ;1
166;29/07/2011;0,0120;DIVIDENDO;- ;1
167;30/06/2011;0,0120;DIVIDENDO;- ;1
168;31/05/2011;0,0120;DIVIDENDO;- ;1
169;29/04/2011;0,0120;DIVIDENDO;- ;1
170;31/03/2011;0,0120;DIVIDENDO;- ;1
171;04/03/2011;0,3818;JRS CAP PRÓPRIO;- ;1
172;28/02/2011;0,0120;DIVIDENDO;- ;1
173;31/01/2011;0,0120;DIVIDENDO;- ;1
174;30/12/2010;0,2150;JRS CAP PRÓPRIO;- ;1
175;30/12/2010;0,0120;DIVIDENDO;- ;1
176;30/11/2010;0,0120;DIVIDENDO;- ;1
177;29/10/2010;0,0120;DIVIDENDO;- ;1
178;30/09/2010;0,0120;DIVIDENDO;- ;1
179;31/08/2010;0,0120;DIVIDENDO;- ;1
180;10/08/2010;0,2465;JRS CAP PRÓPRIO;- ;1
181;30/07/2010;0,0120;DIVIDENDO;- ;1
182;30/06/2010;0,0120;DIVIDENDO;- ;1
183;31/05/2010;0,0120;DIVIDENDO;- ;1
184;30/04/2010;0,0120;DIVIDENDO;- ;1
185;31/03/2010;0,0120;DIVIDENDO;- ;1
186;26/02/2010;0,0120;DIVIDENDO;- ;1
187;19/02/2010;0,3844;JRS CAP PRÓPRIO;- ;1
188;29/01/2010;0,0120;DIVIDENDO;- ;1
189;30/12/2009;0,1776;JRS CAP PRÓPRIO;- ;1
190;30/12/2009;0,0120;DIVIDENDO;- ;1
191;30/11/2009;0,0120;DIVIDENDO;- ;1
192;30/10/2009;0,0120;DIVIDENDO;- ;1
193;30/09/2009;0,0120;DIVIDENDO;- ;1
194;31/08/2009;0,0120;DIVIDENDO;- ;1
195;21/08/2009;0,2000;JRS CAP PRÓPRIO;- ;1
196;31/07/2009;0,0120;DIVIDENDO;- ;1
197;30/06/2009;0,0120;DIVIDENDO;- ;1
198;29/05/2009;0,0120;DIVIDENDO;- ;1
199;30/04/2009;0,0120;DIVIDENDO;- ;1
200;31/03/2009;0,0120;DIVIDENDO;- ;1
201;09/03/2009;0,2168;JRS CAP PRÓPRIO;- ;1
202;27/02/2009;0,0120;DIVIDENDO;- ;1
203;30/01/2009;0,0120;DIVIDENDO;- ;1
204;30/12/2008;0,0770;JRS CAP PRÓPRIO;- ;1
205;30/12/2008;0,0120;DIVIDENDO;- ;1
206;28/11/2008;0,0120;DIVIDENDO;- ;1
207;21/11/2008;0,3897;JRS CAP PRÓPRIO;- ;1
208;31/10/2008;0,0120;DIVIDENDO;- ;1
209;30/09/2008;0,0120;DIVIDENDO;- ;1
210;29/08/2008;0,0120;DIVIDENDO;- ;1
211;15/08/2008;0,1500;DIVIDENDO;- ;1
212;31/07/2008;0,0120;DIVIDENDO;- ;1
213;30/06/2008;0,0120;DIVIDENDO;- ;1
214;30/05/2008;0,0120;DIVIDENDO;- ;1
215;30/04/2008;0,0120;DIVIDENDO;- ;1
216;31/03/2008;0,0120;DIVIDENDO;- ;1
217;29/02/2008;0,0120;DIVIDENDO;- ;1
218;22/02/2008;0,7000;JRS CAP PRÓPRIO;- ;1
219;22/02/2008;0,1000;DIVIDENDO;- ;1
220;31/01/2008;0,0120;DIVIDENDO;- ;1
221;28/12/2007;0,0120;DIVIDENDO;- ;1
222;30/11/2007;0,0120;DIVIDENDO;- ;1
223;26/11/2007;0,0700;JRS CAP PRÓPRIO;- ;1
224;31/10/2007;0,0120;DIVIDENDO;- ;1
225;28/09/2007;0,0120;DIVIDENDO;- ;1
226;31/08/2007;0,0240;DIVIDENDO;- ;1
227;17/08/2007;0,3330;DIVIDENDO;- ;1
228;31/07/2007;0,0240;DIVIDENDO;- ;1
229;29/06/2007;0,0240;DIVIDENDO;- ;1
230;31/05/2007;0,0240;DIVIDENDO;- ;1
231;30/04/2007;0,0240;DIVIDENDO;- ;1
232;30/03/2007;0,0240;DIVIDENDO;- ;1
233;28/02/2007;1,2200;JRS CAP PRÓPRIO;- ;1
234;28/02/2007;0,0840;DIVIDENDO;- ;1
235;28/02/2007;0,0240;DIVIDENDO;- ;1
236;31/01/2007;0,0240;JRS CAP PRÓPRIO;- ;1
237;28/12/2006;0,0240;JRS CAP PRÓPRIO;- ;1
238;30/11/2006;0,0240;JRS CAP PRÓPRIO;- ;1
239;31/10/2006;0,0240;JRS CAP PRÓPRIO;- ;1
240;29/09/2006;0,0240;JRS CAP PRÓPRIO;- ;1
241;31/08/2006;0,0240;JRS CAP PRÓPRIO;- ;1
242;11/08/2006;0,1660;DIVIDENDO;- ;1
243;11/08/2006;0,1370;JRS CAP PRÓPRIO;- ;1
244;31/07/2006;0,0240;JRS CAP PRÓPRIO;- ;1
245;30/06/2006;0,0240;JRS CAP PRÓPRIO;- ;1
246;31/05/2006;0,0240;JRS CAP PRÓPRIO;- ;1
247;28/04/2006;0,0240;JRS CAP PRÓPRIO;- ;1
248;31/03/2006;0,0240;JRS CAP PRÓPRIO;- ;1
249;03/03/2006;0,8300;JRS CAP PRÓPRIO;- ;1
250;24/02/2006;0,0240;JRS CAP PRÓPRIO;- ;1
251;31/01/2006;0,0210;JRS CAP PRÓPRIO;- ;1
252;29/12/2005;0,0210;JRS CAP PRÓPRIO;- ;1
253;26/12/2005;0,3300;JRS CAP PRÓPRIO;- ;1
254;30/11/2005;0,0210;JRS CAP PRÓPRIO;- ;1
255;31/10/2005;0,0210;JRS CAP PRÓPRIO;- ;1
256;30/09/2005;0,0210;JRS CAP PRÓPRIO;- ;1
257;31/08/2005;0,2100;JRS CAP PRÓPRIO;- ;1
258;12/08/2005;2,7600;JRS CAP PRÓPRIO;- ;1
259;29/07/2005;0,2100;JRS CAP PRÓPRIO;- ;1
260;30/06/2005;0,2100;JRS CAP PRÓPRIO;- ;1
261;31/05/2005;0,2100;JRS CAP PRÓPRIO;- ;1
262;29/04/2005;0,1700;JRS CAP PRÓPRIO;- ;1
263;31/03/2005;0,1700;JRS CAP PRÓPRIO;- ;1
264;04/03/2005;3,5000;JRS CAP PRÓPRIO;- ;1
265;28/02/2005;0,1700;JRS CAP PRÓPRIO;- ;1
266;31/01/2005;0,1700;JRS CAP PRÓPRIO;- ;1
267;30/12/2004;0,1700;JRS CAP PRÓPRIO;- ;1
268;23/12/2004;4,7300;JRS CAP PRÓPRIO;- ;1
269;30/11/2004;0,1700;JRS CAP PRÓPRIO;- ;1
270;29/10/2004;0,1700;JRS CAP PRÓPRIO;- ;1
271;30/09/2004;0,1700;JRS CAP PRÓPRIO;- ;1000
272;31/08/2004;0,1700;JRS CAP PRÓPRIO;- ;1000
273;13/08/2004;2,0400;JRS CAP PRÓPRIO;- ;1000
274;30/07/2004;0,1700;JRS CAP PRÓPRIO;- ;1000
275;30/06/2004;0,1700;JRS CAP PRÓPRIO;- ;1000
276;31/05/2004;0,1700;JRS CAP PRÓPRIO;- ;1000
277;30/04/2004;0,1300;JRS CAP PRÓPRIO;- ;1000
278;31/03/2004;0,1300;JRS CAP PRÓPRIO;- ;1000
279;27/02/2004;0,1300;JRS CAP PRÓPRIO;- ;1000
280;26/02/2004;0,8800;JRS CAP PRÓPRIO;- ;1000
281;30/01/2004;0,1300;JRS CAP PRÓPRIO;- ;1000
282;30/12/2003;5,7400;JRS CAP PRÓPRIO;- ;1000
283;30/12/2003;0,1300;JRS CAP PRÓPRIO;- ;1000
284;28/11/2003;0,1300;JRS CAP PRÓPRIO;- ;1000
285;31/10/2003;0,1300;JRS CAP PRÓPRIO;- ;1000
286;30/09/2003;0,1300;JRS CAP PRÓPRIO;- ;1000
287;29/08/2003;0,1300;JRS CAP PRÓPRIO;- ;1000
288;15/08/2003;1,5600;JRS CAP PRÓPRIO;- ;1000
289;31/07/2003;0,1300;JRS CAP PRÓPRIO;- ;1000
290;30/06/2003;0,1300;JRS CAP PRÓPRIO;-  ;1000
291;30/05/2003;0,1300;JRS CAP PRÓPRIO;- ;1000
292;30/04/2003;0,1300;JRS CAP PRÓPRIO;- ;1000
293;31/03/2003;0,1300;JRS CAP PRÓPRIO;- ;1000
294;21/03/2003;2,3800;JRS CAP PRÓPRIO;- ;1000
295;28/02/2003;0,1000;JRS CAP PRÓPRIO;- ;1000
296;31/01/2003;0,1000;JRS CAP PRÓPRIO;- ;1000
297;30/12/2002;2,8500;JRS CAP PRÓPRIO;- ;1000
298;30/12/2002;0,1000;JRS CAP PRÓPRIO;- ;1000
299;29/11/2002;0,1000;JRS CAP PRÓPRIO;- ;1000
300;31/10/2002;0,1000;JRS CAP PRÓPRIO;- ;1000
301;30/09/2002;0,1000;JRS CAP PRÓPRIO;- ;1000
302;30/08/2002;0,1000;JRS CAP PRÓPRIO;- ;1000
303;16/08/2002;1,0600;JRS CAP PRÓPRIO;- ;1000
304;31/07/2002;0,1000;JRS CAP PRÓPRIO;- ;1000
305;28/06/2002;0,1000;JRS CAP PRÓPRIO;- ;1000
306;31/05/2002;0,1000;JRS CAP PRÓPRIO;- ;1000
307;30/04/2002;0,1000;JRS CAP PRÓPRIO;- ;1000
308;28/03/2002;0,1000;JRS CAP PRÓPRIO;- ;1000
309;14/03/2002;2,3000;JRS CAP PRÓPRIO;- ;1000
310;28/02/2002;0,0850;JRS CAP PRÓPRIO;- ;1000
311;31/01/2002;0,0850;JRS CAP PRÓPRIO;- ;1000
312;28/12/2001;0,0850;JRS CAP PRÓPRIO;- ;1000
313;27/12/2001;2,8300;JRS CAP PRÓPRIO;- ;1000
314;30/11/2001;0,0850;JRS CAP PRÓPRIO;- ;1000
315;31/10/2001;0,0850;JRS CAP PRÓPRIO;- ;1000
316;28/09/2001;0,0850;JRS CAP PRÓPRIO;- ;1000
317;31/08/2001;0,0850;JRS CAP PRÓPRIO;- ;1000
318;31/07/2001;1,0600;JRS CAP PRÓPRIO;- ;1000
319;31/07/2001;0,0850;JRS CAP PRÓPRIO;- ;1000
320;29/06/2001;0,0850;JRS CAP PRÓPRIO;- ;1000
321;31/05/2001;0,0850;JRS CAP PRÓPRIO;- ;1000
322;30/04/2001;0,0850;JRS CAP PRÓPRIO;- ;1000
323;30/03/2001;0,0850;JRS CAP PRÓPRIO;- ;1000
324;28/02/2001;0,0850;JRS CAP PRÓPRIO;- ;1000
325;19/02/2001;0,5800;JRS CAP PRÓPRIO;- ;1000
326;31/01/2001;0,0850;JRS CAP PRÓPRIO;- ;1000
327;28/12/2000;0,0850;JRS CAP PRÓPRIO;- ;1000
328;22/12/2000;2,9427;JRS CAP PRÓPRIO;- ;1000
329;30/11/2000;0,0850;JRS CAP PRÓPRIO;- ;1000
330;31/10/2000;0,0850;JRS CAP PRÓPRIO;- ;1000
331;29/09/2000;0,0850;JRS CAP PRÓPRIO;- ;1000
332;31/08/2000;0,0850;JRS CAP PRÓPRIO;- ;1000
333;08/08/2000;0,9000;JRS CAP PRÓPRIO;- ;1000
334;31/07/2000;0,0850;JRS CAP PRÓPRIO;- ;1000
335;30/06/2000;0,0850;JRS CAP PRÓPRIO;- ;1000
336;31/05/2000;0,0850;JRS CAP PRÓPRIO;- ;1000
337;28/04/2000;0,0750;JRS CAP PRÓPRIO;- ;1000
338;31/03/2000;0,0750;JRS CAP PRÓPRIO;- ;1000
339;29/02/2000;0,0750;JRS CAP PRÓPRIO;- ;1000
340;31/01/2000;0,0750;JRS CAP PRÓPRIO;- ;1000
341;30/12/1999;0,0750;JRS CAP PRÓPRIO;- ;1000
342;27/12/1999;3,4800;JRS CAP PRÓPRIO;- ;1000
343;30/11/1999;0,0750;JRS CAP PRÓPRIO;- ;1000
344;29/10/1999;0,0750;JRS CAP PRÓPRIO;- ;1000
345;30/09/1999;0,0750;JRS CAP PRÓPRIO;- ;1000
346;31/08/1999;0,7500;JRS CAP PRÓPRIO;- ;1000
347;03/08/1999;7,7000;JRS CAP PRÓPRIO;- ;1000
348;30/07/1999;0,7500;JRS CAP PRÓPRIO;- ;1000
349;30/06/1999;0,7500;JRS CAP PRÓPRIO;- ;1000
350;31/05/1999;0,7500;JRS CAP PRÓPRIO;- ;1000
351;30/04/1999;0,7500;JRS CAP PRÓPRIO;- ;1000
352;31/03/1999;0,6500;JRS CAP PRÓPRIO;- ;1000
353;26/02/1999;0,6500;JRS CAP PRÓPRIO;- ;1000
354;29/01/1999;0,6500;JRS CAP PRÓPRIO;- ;1000
355;30/12/1998;0,6500;JRS CAP PRÓPRIO;- ;1000
356;30/11/1998;0,6500;JRS CAP PRÓPRIO;- ;1000
357;30/10/1998;0,6500;JRS CAP PRÓPRIO;- ;1000
358;02/10/1998;15,3400;JRS CAP PRÓPRIO;- ;1000
359;30/09/1998;0,6500;JRS CAP PRÓPRIO;- ;1000
360;31/08/1998;0,6500;JRS CAP PRÓPRIO;- ;1000
361;03/08/1998;5,8200;JRS CAP PRÓPRIO;- ;1000
362;31/07/1998;0,6500;JRS CAP PRÓPRIO;- ;1000
363;30/06/1998;0,6500;JRS CAP PRÓPRIO;- ;1000
364;29/05/1998;0,6500;JRS CAP PRÓPRIO;- ;1000
365;30/04/1998;0,6500;JRS CAP PRÓPRIO;- ;1000
366;31/03/1998;0,6500;JRS CAP PRÓPRIO;- ;1000
367;27/02/1998;0,6500;JRS CAP PRÓPRIO;- ;1000
368;30/01/1998;0,6500;JRS CAP PRÓPRIO;- ;1000
369;30/12/1997;0,6500;JRS CAP PRÓPRIO;- ;1000
370;22/12/1997;11,9400;JRS CAP PRÓPRIO;- ;1000
371;22/12/1997;6,0000;JRS CAP PRÓPRIO;- ;1000
372;28/11/1997;0,6500;JRS CAP PRÓPRIO;- ;1000
373;31/10/1997;0,6500;JRS CAP PRÓPRIO;- ;1000
374;30/09/1997;0,6500;JRS CAP PRÓPRIO;- ;1000
375;29/08/1997;0,6500;JRS CAP PRÓPRIO;- ;1000
376;05/08/1997;4,8100;JRS CAP PRÓPRIO;- ;1000
377;31/07/1997;0,6500;JRS CAP PRÓPRIO;- ;1000
378;30/06/1997;0,6500;JRS CAP PRÓPRIO;- ;1000
379;30/05/1997;0,6500;JRS CAP PRÓPRIO;- ;1000
380;30/04/1997;0,6500;JRS CAP PRÓPRIO;- ;1000
381;31/03/1997;0,6500;JRS CAP PRÓPRIO;- ;1000
382;28/02/1997;0,6500;JRS CAP PRÓPRIO;- ;1000
383;17/02/1997;3,8500;DIVIDENDO;- ;1000
384;31/01/1997;0,5300;JRS CAP PRÓPRIO;- ;1000
385;30/12/1996;0,5300;JRS CAP PRÓPRIO;- ;1000
386;29/11/1996;0,4500;DIVIDENDO;- ;1000
387;31/10/1996;0,4500;DIVIDENDO;- ;1000
388;30/09/1996;0,4500;DIVIDENDO;- ;1000
389;30/08/1996;0,4500;DIVIDENDO;- ;1000
390;06/08/1996;3,2800;DIVIDENDO;- ;1000
391;31/07/1996;0,4500;DIVIDENDO;- ;1000
392;28/06/1996;0,4500;DIVIDENDO;- ;1000
393;31/05/1996;0,4500;DIVIDENDO;- ;1000
394;30/04/1996;0,4500;DIVIDENDO;- ;1000
395;29/03/1996;0,4500;DIVIDENDO;- ;1000
396;29/02/1996;0,4500;DIVIDENDO;- ;1000
397;13/02/1996;3,3600;DIVIDENDO;- ;1000
398;31/01/1996;0,3600;DIVIDENDO;- ;1000
399;28/12/1995;0,3600;DIVIDENDO;- ;1000
