;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
0;11/05/2021;0,1711;DIVIDENDO;29/10/2021 ;1
1;06/01/2021;0,2010;JRS CAP PROPRIO;- ;1
2;06/05/2019;0,0415;DIVIDENDO;- ;1
3;30/04/2018;0,0605;DIVIDENDO;- ;1
4;25/04/2017;0,0486;DIVIDENDO;- ;1
5;18/04/2016;0,0074;DIVIDENDO;- ;1
6;10/04/2015;0,0380;Dividendo;- ;1
7;26/12/2013;0,1863;JRS CAP PRÓPRIO;- ;1
8;26/12/2013;0,1863;JRS CAP PROPRIO;- ;1
9;27/12/2012;0,1732;JRS CAP PRÓPRIO;- ;1
10;16/04/2012;0,0338;DIVIDENDO;- ;1
11;23/12/2011;0,2286;JRS CAP PRÓPRIO;- ;1
12;05/05/2011;0,0060;DIVIDENDO;- ;1
13;29/12/2010;0,2488;JRS CAP PRÓPRIO;- ;1
