;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;13/12/2021;0,1750;JRS CAP PROPRIO;30/12/2021 ;1;BBAS3
1;22/11/2021;0,3937;JRS CAP PROPRIO;30/11/2021 ;1;BBAS3
2;13/09/2021;0,1847;JRS CAP PROPRIO;30/09/2021 ;1;BBAS3
3;23/08/2021;0,3456;JRS CAP PROPRIO;31/08/2021 ;1;BBAS3
4;11/06/2021;0,1685;JRS CAP PROPRIO;30/06/2021 ;1;BBAS3
5;21/05/2021;0,3401;JRS CAP PROPRIO;28/05/2021 ;1;BBAS3
6;21/05/2021;0,0743;DIVIDENDO;28/05/2021 ;1;BBAS3
7;11/03/2021;0,1457;JRS CAP PROPRIO;31/03/2021 ;1;BBAS3
8;22/02/2021;0,4345;JRS CAP PROPRIO;03/03/2021 ;1;BBAS3
9;11/12/2020;0,1170;JRS CAP PROPRIO;30/12/2020 ;1;BBAS3
10;16/11/2020;0,1948;JRS CAP PROPRIO;27/11/2020 ;1;BBAS3
11;11/09/2020;0,1029;JRS CAP PROPRIO;30/09/2020 ;1;BBAS3
12;21/08/2020;0,4406;JRS CAP PROPRIO;31/08/2020 ;1;BBAS3
13;11/03/2020;0,1814;JRS CAP PROPRIO;31/03/2020 ;1;BBAS3
14;21/02/2020;0,4357;JRS CAP PROPRIO;05/03/2020 ;1;BBAS3
15;11/12/2019;0,1762;JRS CAP PROPRIO;30/12/2019 ;1;BBAS3
16;21/11/2019;0,3650;JRS CAP PROPRIO;29/11/2019 ;1;BBAS3
17;11/09/2019;0,2330;JRS CAP PROPRIO;30/09/2019 ;1;BBAS3
18;21/08/2019;0,4414;JRS CAP PROPRIO;30/08/2019 ;1;BBAS3
19;11/06/2019;0,1711;JRS CAP PROPRIO;28/06/2019 ;1;BBAS3
20;21/05/2019;0,4148;JRS CAP PROPRIO;31/05/2019 ;1;BBAS3
21;11/03/2019;0,1561;JRS CAP PROPRIO;29/03/2019 ;1;BBAS3
22;21/02/2019;0,5854;JRS CAP PROPRIO;07/03/2019 ;1;BBAS3
23;11/12/2018;0,1257;JRS CAP PROPRIO;28/12/2018 ;1;BBAS3
24;21/11/2018;0,4169;JRS CAP PROPRIO;30/11/2018 ;1;BBAS3
25;11/09/2018;0,0855;JRS CAP PROPRIO;28/09/2018 ;1;BBAS3
26;21/08/2018;0,2667;JRS CAP PROPRIO;31/08/2018  ;1;BBAS3
27;11/06/2018;0,0772;JRS CAP PROPRIO;29/06/2018 ;1;BBAS3
28;21/05/2018;0,2140;JRS CAP PROPRIO;30/05/2018 ;1;BBAS3
29;12/03/2018;0,0817;JRS CAP PROPRIO;29/03/2018 ;1;BBAS3
30;01/03/2018;0,2426;JRS CAP PROPRIO;12/03/2018 ;1;BBAS3
31;11/12/2017;0,0826;JRS CAP PROPRIO;- ;1;BBAS3
32;21/11/2017;0,2232;JRS CAP PROPRIO;- ;1;BBAS3
33;11/09/2017;0,0763;JRS CAP PROPRIO;- ;1;BBAS3
34;21/08/2017;0,2011;JRS CAP PROPRIO;- ;1;BBAS3
35;12/06/2017;0,0786;JRS CAP PROPRIO;- ;1;BBAS3
36;22/05/2017;0,1829;JRS CAP PROPRIO;- ;1;BBAS3
37;13/03/2017;0,0721;JRS CAP PROPRIO;- ;1;BBAS3
38;01/03/2017;0,0253;JRS CAP PROPRIO;- ;1;BBAS3
39;12/12/2016;0,0769;JRS CAP PROPRIO;- ;1;BBAS3
40;21/11/2016;0,1099;JRS CAP PROPRIO;- ;1;BBAS3
41;12/09/2016;0,1267;JRS CAP PROPRIO;- ;1;BBAS3
42;22/08/2016;0,1368;JRS CAP PROPRIO;- ;1;BBAS3
43;13/06/2016;0,1378;JUROS;- ;1;BBAS3
44;23/05/2016;0,1337;JUROS;- ;1;BBAS3
45;11/03/2016;0,0983;JUROS;- ;1;BBAS3
46;02/03/2016;0,0902;JUROS;- ;1;BBAS3
47;11/12/2015;0,2745;JUROS;- ;1;BBAS3
48;23/11/2015;0,1708;JUROS;- ;1;BBAS3
49;11/09/2015;0,2661;JUROS;- ;1;BBAS3
50;21/08/2015;0,1268;JUROS;- ;1;BBAS3
51;21/08/2015;0,0143;DIVIDENDO;- ;1;BBAS3
52;21/08/2015;0,0140;DIVIDENDO;- ;1;BBAS3
53;11/06/2015;0,2899;JUROS;- ;1;BBAS3
54;21/05/2015;0,4511;Dividendo;- ;1;BBAS3
55;23/03/2015;0,3770;Juros;- ;1;BBAS3
56;19/02/2015;0,0912;Dividendo;- ;1;BBAS3
57;11/12/2014;0,3399;JRS CAP PROPRIO;- ;1;BBAS3
