;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
0;26/12/2018;0,0100;DIVIDENDO;11/01/2019 ;1
1;24/09/2018;0,0100;DIVIDENDO;11/10/2018 ;1
2;25/06/2018;0,0200;JRS CAP PROPRIO;13/07/2018 ;1
3;23/04/2018;0,0720;DIVIDENDO;21/05/2018 ;1
4;15/03/2018;0,0200;JRS CAP PROPRIO;11/04/2018 ;1
5;22/12/2017;0,0900;JRS CAP PROPRIO;- ;1
6;18/09/2017;0,0400;JRS CAP PROPRIO;- ;1
7;12/06/2017;0,0400;JRS CAP PROPRIO;- ;1
8;24/04/2017;0,1019;DIVIDENDO;- ;1
9;20/03/2017;0,0400;JRS CAP PROPRIO;- ;1
10;26/09/2016;0,0200;JRS CAP PROPRIO;-  ;1
11;20/06/2016;0,0400;JRS CAP PROPRIO;- ;1
12;21/03/2016;0,0400;JUROS;- ;1
13;21/12/2015;0,0400;JUROS;- ;1
14;17/08/2015;0,0400;JUROS;- ;1
15;22/06/2015;0,0400;JUROS;- ;1
16;27/04/2015;0,0219;Dividendo;- ;1
17;16/03/2015;0,0400;Juros;- ;1
18;15/12/2014;0,1200;JRS CAP PROPRIO;- ;1
19;22/09/2014;0,0500;JRS CAP PROPRIO;- ;1
20;23/06/2014;0,0500;JRS CAP PROPRIO;- ;1
21;28/04/2014;0,0668;DIVIDENDO;- ;1
22;24/03/2014;0,0500;JRS CAP PROPRIO;- ;1
23;16/12/2013;0,0900;JRS CAP PRÓPRIO;- ;1
24;23/09/2013;0,0400;JRS CAP PRÓPRIO;- ;1
25;24/06/2013;0,0400;JRS CAP PRÓPRIO;- ;1
26;06/05/2013;0,0413;DIVIDENDO;- ;1
27;21/03/2013;0,0400;JRS CAP PRÓPRIO;- ;1
28;17/12/2012;0,0500;JRS CAP PRÓPRIO;- ;1
29;24/09/2012;0,0700;JRS CAP PRÓPRIO;- ;1
30;25/06/2012;0,0900;JRS CAP PRÓPRIO;- ;1
31;23/09/2011;0,0900;JRS CAP PRÓPRIO;- ;1
32;20/06/2011;0,1000;JRS CAP PRÓPRIO;- ;1
33;25/03/2011;0,0600;JRS CAP PRÓPRIO;- ;1
34;20/12/2010;0,2000;JRS CAP PRÓPRIO;- ;1
35;24/09/2010;0,0300;JRS CAP PRÓPRIO;- ;1
36;21/06/2010;0,0477;JRS CAP PRÓPRIO;- ;1
37;29/04/2010;0,0763;DIVIDENDO;- ;1
38;21/12/2009;0,1200;JRS CAP PRÓPRIO;- ;1
39;22/09/2008;0,1284;JRS CAP PRÓPRIO;- ;1
40;23/06/2008;0,0903;JRS CAP PRÓPRIO;- ;1
41;17/03/2008;0,1696;DIVIDENDO;- ;1
42;17/03/2008;0,0909;JRS CAP PRÓPRIO;- ;1
43;17/12/2007;0,1118;JRS CAP PRÓPRIO;- ;1
44;24/09/2007;0,2022;JRS CAP PRÓPRIO;- ;1
45;21/06/2007;0,0676;JRS CAP PRÓPRIO;- ;1
46;19/03/2007;0,0587;JRS CAP PRÓPRIO;- ;1
47;18/12/2006;0,1149;JRS CAP PRÓPRIO;- ;1
48;25/09/2006;0,1250;JRS CAP PRÓPRIO;- ;1
49;25/09/2006;0,0481;DIVIDENDO;- ;1
50;22/06/2006;0,1549;JRS CAP PRÓPRIO;- ;1
51;20/12/2005;0,1469;JRS CAP PRÓPRIO;- ;1
52;19/09/2005;0,1478;JRS CAP PRÓPRIO;- ;1
53;15/06/2005;0,1445;JRS CAP PRÓPRIO;- ;1
54;21/03/2005;0,1389;JRS CAP PRÓPRIO;- ;1
55;20/12/2004;0,1384;JRS CAP PRÓPRIO;- ;1
56;20/12/2004;0,0759;JRS CAP PRÓPRIO;- ;1
57;23/09/2004;0,1311;JRS CAP PRÓPRIO;- ;1
58;23/09/2004;0,0781;JRS CAP PRÓPRIO;- ;1
59;25/06/2004;0,1226;JRS CAP PRÓPRIO;- ;1
60;25/06/2004;0,0867;JRS CAP PRÓPRIO;- ;1
61;23/03/2004;0,1218;JRS CAP PRÓPRIO;- ;1
62;23/03/2004;0,0105;JRS CAP PRÓPRIO;- ;1
63;22/12/2003;0,1552;JRS CAP PRÓPRIO;- ;1
64;25/06/2003;0,1009;JRS CAP PRÓPRIO;- ;1
65;23/12/2002;0,0954;JRS CAP PRÓPRIO;- ;1
66;23/12/2002;0,0921;JRS CAP PRÓPRIO;- ;1
67;17/09/2002;0,0874;JRS CAP PRÓPRIO;- ;1
68;21/06/2002;0,0786;JRS CAP PRÓPRIO;- ;1
69;20/03/2002;0,1515;DIVIDENDO;- ;1
70;20/03/2002;0,0778;JRS CAP PRÓPRIO;- ;1
71;19/12/2001;0,0865;JRS CAP PRÓPRIO;- ;1
72;17/09/2001;0,1868;DIVIDENDO;- ;1
73;17/09/2001;0,0734;JRS CAP PRÓPRIO;- ;1
74;25/06/2001;0,0632;JRS CAP PRÓPRIO;- ;1
75;19/03/2001;0,1874;DIVIDENDO;- ;1
76;19/03/2001;0,0590;JRS CAP PRÓPRIO;- ;1
77;18/12/2000;0,0584;JRS CAP PRÓPRIO;- ;1
78;25/09/2000;0,0483;JRS CAP PRÓPRIO;-  ;1
79;06/07/2000;0,1547;DIVIDENDO;- ;1
80;16/06/2000;0,0386;JRS CAP PRÓPRIO;- ;1
81;24/03/2000;0,0382;JRS CAP PRÓPRIO;- ;1
82;31/01/2000;0,1717;DIVIDENDO;- ;1
83;28/09/1999;0,0730;DIVIDENDO;- ;1
84;30/03/1999;0,6670;DIVIDENDO;- ;1000
85;18/09/1998;0,4190;DIVIDENDO;- ;1000
