;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
0;26/04/2018;0,0119;DIVIDENDO;21/06/2018 ;1
1;15/12/2017;0,0270;JRS CAP PROPRIO;- ;1
2;12/09/2016;0,0021;DIVIDENDO;- ;1
3;26/04/2016;0,0005;DIVIDENDO;- ;1
4;23/04/2015;0,1725;Dividendo;- ;1
5;18/10/2013;0,5651;DIVIDENDO;- ;1
6;26/09/2013;0,6443;DIVIDENDO;- ;1
7;12/04/2013;0,0145;DIVIDENDO;- ;1
8;30/04/2009;0,0316;DIVIDENDO;- ;1
9;29/04/2008;0,3473;JRS CAP PRÓPRIO;- ;1
10;16/04/2007;0,3342;JRS CAP PRÓPRIO;- ;1
11;28/04/2006;0,2117;JRS CAP PRÓPRIO;- ;1
12;28/04/2006;0,0484;DIVIDENDO;- ;1
13;19/04/2005;0,2046;JRS CAP PRÓPRIO;- ;1
14;30/04/2004;0,0334;JRS CAP PRÓPRIO;- ;1
15;24/04/2003;0,2234;JRS CAP PRÓPRIO;- ;1
16;05/04/2002;0,1788;JRS CAP PRÓPRIO;- ;1
17;27/03/2001;0,2950;JRS CAP PRÓPRIO;- ;1
18;27/04/2000;0,2683;JRS CAP PRÓPRIO;- ;1
19;30/04/1999;0,1420;JRS CAP PRÓPRIO;- ;1
20;12/03/1998;0,2345;JRS CAP PRÓPRIO;- ;1
21;05/03/1997;0,4195;DIVIDENDO;- ;1
