;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
0;08/12/2021;0,0477;JRS CAP PROPRIO;22/12/2021 ;1
1;08/12/2021;0,1484;DIVIDENDO;22/12/2021 ;1
