;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
0;26/01/2005;0,1665;JRS CAP PRÓPRIO;- ;1
1;16/03/2004;0,0346;JRS CAP PRÓPRIO;- ;1
2;20/10/2003;0,0126;JRS CAP PRÓPRIO;- ;1
3;20/10/2003;0,0126;JRS CAP PRÓPRIO;- ;1
4;20/10/2003;0,0126;JRS CAP PRÓPRIO;- ;1
5;19/03/2003;0,0204;JRS CAP PRÓPRIO;- ;1
6;19/03/2003;0,0204;JRS CAP PRÓPRIO;- ;1
7;31/07/2002;0,0267;JRS CAP PRÓPRIO;- ;1
8;09/04/2002;0,0209;DIVIDENDO;- ;1
9;01/02/2002;0,0602;JRS CAP PRÓPRIO;- ;1
10;20/07/2001;0,0190;JRS CAP PRÓPRIO;- ;1
11;06/02/2001;0,0167;JRS CAP PRÓPRIO;- ;1
12;22/11/2000;0,0183;JRS CAP PRÓPRIO;- ;1
13;10/08/2000;0,0131;JRS CAP PRÓPRIO;- ;1
14;18/01/2000;0,0495;JRS CAP PRÓPRIO;- ;1
15;02/09/1999;0,0550;JRS CAP PRÓPRIO;- ;1
16;30/04/1999;0,0254;JRS CAP PRÓPRIO;- ;1
17;30/04/1999;0,0254;JRS CAP PRÓPRIO;- ;1
18;30/04/1998;0,0191;DIVIDENDO;- ;1
19;30/04/1998;0,0190;DIVIDENDO;- ;1
20;30/04/1997;0,0313;DIVIDENDO;- ;1
21;30/04/1997;0,0180;DIVIDENDO;- ;1
22;30/04/1997;0,0100;DIVIDENDO;- ;1
23;10/12/1996;0,0150;DIVIDENDO;- ;1
24;06/08/1996;0,0183;DIVIDENDO;- ;1
25;30/04/1996;0,0642;DIVIDENDO;- ;1
26;29/02/1996;0,0150;DIVIDENDO;- ;1
