;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;29/04/2021;0,0673;JRS CAP PROPRIO;30/07/2021 ;1;EALT4
1;29/04/2021;0,0673;JRS CAP PROPRIO;30/11/2021 ;1;EALT4
2;29/04/2021;0,0673;JRS CAP PROPRIO;30/09/2021 ;1;EALT4
3;29/04/2021;0,0348;DIVIDENDO;30/11/2021 ;1;EALT4
4;29/04/2021;0,0348;DIVIDENDO;30/09/2021 ;1;EALT4
5;29/04/2021;0,0348;DIVIDENDO;30/07/2021 ;1;EALT4
6;28/05/2020;0,0440;JRS CAP PROPRIO;- ;1;EALT4
7;28/05/2020;0,0161;DIVIDENDO;- ;1;EALT4
8;02/05/2019;0,0465;DIVIDENDO;30/04/2020 ;1;EALT4
9;02/05/2019;0,0465;DIVIDENDO;30/10/2019 ;1;EALT4
10;02/05/2019;0,0465;DIVIDENDO;30/07/2019 ;1;EALT4
11;02/05/2018;0,9470;DIVIDENDO;20/12/2018 ;1;EALT4
12;02/05/2018;0,9470;DIVIDENDO;20/09/2018 ;1;EALT4
13;02/05/2018;0,9470;DIVIDENDO;20/07/2018 ;1;EALT4
14;06/11/2017;0,8899;JRS CAP PROPRIO;- ;1;EALT4
15;05/08/2016;0,4025;DIVIDENDO;- ;1;EALT4
16;23/11/2015;0,7487;JUROS;- ;1;EALT4
17;28/04/2015;0,6039;Dividendo;- ;1;EALT4
18;16/12/2014;0,4289;JRS CAP PROPRIO;- ;1;EALT4
19;28/04/2014;1,0503;DIVIDENDO;- ;1;EALT4
20;17/12/2013;0,2300;JRS CAP PRÓPRIO;- ;1;EALT4
21;29/04/2013;0,2541;DIVIDENDO;- ;1;EALT4
