;Date;Open;High;Low;Close;Adj Close;Volume;Retornos
0;2004-08-26;5.302999973297119;5.3125;5.296899795532227;5.308700084686279;5.308700084686279;0;
1;2004-08-27;5.307799816131592;5.328199863433838;5.281599998474121;5.28410005569458;5.28410005569458;0;-0.46
2;2004-08-30;5.286200046539307;5.299200057983398;5.2677998542785645;5.282700061798096;5.282700061798096;0;-0.03
3;2004-08-31;5.282100200653076;5.30210018157959;5.251200199127197;5.273499965667725;5.273499965667725;0;-0.17
4;2004-09-01;5.272900104522705;5.276899814605713;5.2399001121521;5.256499767303467;5.256499767303467;0;-0.32
5;2004-09-02;5.2555999755859375;5.264699935913086;5.239299774169922;5.263299942016602;5.263299942016602;0;0.13
6;2004-09-03;5.262800216674805;5.264500141143799;5.189499855041504;5.197500228881836;5.197500228881836;0;-1.25
7;2004-09-06;5.195400238037109;5.21120023727417;5.175300121307373;5.177599906921387;5.177599906921387;0;-0.38
8;2004-09-07;5.176000118255615;5.189199924468994;5.1504998207092285;5.161499977111816;5.161499977111816;0;-0.31
9;2004-09-08;5.160600185394287;5.191299915313721;5.139100074768066;5.181600093841553;5.181600093841553;0;0.39
10;2004-09-09;5.181700229644775;5.188700199127197;5.166299819946289;5.188300132751465;5.188300132751465;0;0.13
11;2004-09-10;5.187300205230713;5.221199989318848;5.177800178527832;5.221199989318848;5.221199989318848;0;0.63
12;2004-09-13;5.215400218963623;5.226399898529053;5.203700065612793;5.22599983215332;5.22599983215332;0;0.09
13;2004-09-14;5.226500034332275;5.251299858093262;5.218699932098389;5.226799964904785;5.226799964904785;0;0.02
14;2004-09-15;5.227399826049805;5.227700233459473;5.144499778747559;5.1545000076293945;5.1545000076293945;0;-1.38
15;2004-09-16;5.153299808502197;5.188899993896484;5.153299808502197;5.170000076293945;5.170000076293945;0;0.3
16;2004-09-17;5.1691999435424805;5.179800033569336;5.132999897003174;5.134500026702881;5.134500026702881;0;-0.69
17;2004-09-20;5.136199951171875;5.136199951171875;5.097300052642822;5.134799957275391;5.134799957275391;0;0.01
18;2004-09-21;5.134399890899658;5.178999900817871;5.127799987792969;5.150700092315674;5.150700092315674;0;0.31
19;2004-09-22;5.149700164794922;5.167900085449219;5.113500118255615;5.1656999588012695;5.1656999588012695;0;0.29
20;2004-09-23;5.1656999588012695;5.194300174713135;5.155799865722656;5.174799919128418;5.174799919128418;0;0.18
21;2004-09-24;5.175600051879883;5.207300186157227;5.16480016708374;5.1774001121521;5.1774001121521;0;0.05
22;2004-09-27;5.180900096893311;5.200900077819824;5.174499988555908;5.200900077819824;5.200900077819824;0;0.45
23;2004-09-28;5.200900077819824;5.215099811553955;5.177199840545654;5.194799900054932;5.194799900054932;0;-0.12
24;2004-09-29;5.194499969482422;5.195700168609619;5.120500087738037;5.135799884796143;5.135799884796143;0;-1.14
25;2004-09-30;5.135700225830078;5.188499927520752;5.123700141906738;5.180399894714356;5.180399894714356;0;0.87
26;2004-10-01;5.180099964141846;5.18209981918335;5.096199989318848;5.099599838256836;5.099599838256836;0;-1.56
27;2004-10-04;5.0970001220703125;5.0970001220703125;5.027200222015381;5.037700176239014;5.037700176239014;0;-1.21
28;2004-10-05;5.038400173187256;5.054399967193604;5.017199993133545;5.039700031280518;5.039700031280518;0;0.04
