;Date;Open;High;Low;Close;Adj Close;Volume;Retornos
0;2003-12-01;3.462100028991699;3.462100028991699;3.462100028991699;3.462100028991699;3.462100028991699;0;
1;2003-12-02;3.41510009765625;3.41510009765625;3.41510009765625;3.41510009765625;3.41510009765625;0;-1.36
2;2003-12-03;3.479899883270264;3.479899883270264;3.479899883270264;3.479899883270264;3.479899883270264;0;1.9
3;2003-12-04;3.459700107574463;3.459700107574463;3.459700107574463;3.459700107574463;3.459700107574463;0;-0.58
4;2003-12-05;3.479399919509888;3.479399919509888;3.479399919509888;3.479399919509888;3.479399919509888;0;0.57
5;2003-12-08;3.507499933242798;3.507499933242798;3.507499933242798;3.507499933242798;3.507499933242798;0;0.81
6;2003-12-09;3.526099920272827;3.526099920272827;3.526099920272827;3.526099920272827;3.526099920272827;0;0.53
7;2003-12-10;3.5146000385284424;3.5146000385284424;3.5146000385284424;3.5146000385284424;3.5146000385284424;0;-0.33
8;2003-12-11;3.496500015258789;3.496500015258789;3.496500015258789;3.496500015258789;3.496500015258789;0;-0.51
9;2003-12-12;3.525000095367432;3.525000095367432;3.525000095367432;3.525000095367432;3.525000095367432;0;0.82
10;2003-12-15;3.5064001083374023;3.5064001083374023;3.5064001083374023;3.5064001083374023;3.5064001083374023;0;-0.53
11;2003-12-16;3.522900104522705;3.522900104522705;3.522900104522705;3.522900104522705;3.522900104522705;0;0.47
12;2003-12-17;3.546799898147583;3.546799898147583;3.546799898147583;3.546799898147583;3.546799898147583;0;0.68
13;2003-12-18;3.5571999549865723;3.5571999549865723;3.5571999549865723;3.5571999549865723;3.5571999549865723;0;0.29
14;2003-12-19;3.5576000213623047;3.5576000213623047;3.5576000213623047;3.5576000213623047;3.5576000213623047;0;0.01
15;2003-12-22;3.5564000606536865;3.5564000606536865;3.5564000606536865;3.5564000606536865;3.5564000606536865;0;-0.03
16;2003-12-23;3.544300079345703;3.544300079345703;3.544300079345703;3.544300079345703;3.544300079345703;0;-0.34
17;2003-12-29;3.549000024795532;3.549000024795532;3.549000024795532;3.549000024795532;3.549000024795532;0;0.13
18;2003-12-30;3.5176000595092773;3.5176000595092773;3.5176000595092773;3.5176000595092773;3.5176000595092773;0;-0.88
19;2003-12-31;3.5176000595092773;3.5176000595092773;3.5176000595092773;3.5176000595092773;3.5176000595092773;0;0.0
20;2004-01-02;3.5597000122070312;3.5597000122070312;3.5597000122070312;3.5597000122070312;3.5597000122070312;0;1.2
21;2004-01-05;3.5634000301361084;3.5634000301361084;3.5634000301361084;3.5634000301361084;3.5634000301361084;0;0.1
