;Acao;Data;Hora;Descrição;Link
0;BMGB4;17/02/2022;19:38;4Q21 Institutional Presentation;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=945044&descTipo=IPE&CodigoInstituicao=1
1;BMGB4;17/02/2022;19:38;Mudança do Diretor de Relações com Investidores;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=945047&descTipo=IPE&CodigoInstituicao=1
2;BMGB4;17/02/2022;19:27;Projeções 2022 e Perspectivas 2023;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=945041&descTipo=IPE&CodigoInstituicao=1
3;BMGB4;17/02/2022;18:43;Apresentação Videoconferência 4T21;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=944996&descTipo=IPE&CodigoInstituicao=1
4;BMGB4;17/02/2022;18:43;4Q21 Video Conference;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=944997&descTipo=IPE&CodigoInstituicao=1
5;BMGB4;31/01/2022;18:15;Conclusão Deal Araújo Fontes;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=936857&descTipo=IPE&CodigoInstituicao=1
6;BMGB4;16/12/2021;19:30;Aprovação de juros sobre capital próprio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=926621&descTipo=IPE&CodigoInstituicao=1
7;BMGB4;07/12/2021;18:15;Bmg Day 2021;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=923046&descTipo=IPE&CodigoInstituicao=1
8;BMGB4;03/12/2021;18:11;Live com BM&C News;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=922244&descTipo=IPE&CodigoInstituicao=1
9;BMGB4;11/11/2021;19:39;3Q21 Institutional Presentation;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=916302&descTipo=IPE&CodigoInstituicao=1
10;BMGB4;11/11/2021;19:17;Apresentação Videoconferência 3T21;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=916266&descTipo=IPE&CodigoInstituicao=1
11;BMGB4;11/11/2021;19:17;3Q21 Video Conference;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=916267&descTipo=IPE&CodigoInstituicao=1
12;BMGB4;20/10/2021;18:16;Intenção de Aquisição da O2OBOTS;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=908805&descTipo=IPE&CodigoInstituicao=1
