;Acao;Data;Hora;Descrição;Link
0;ELET5;20/01/2022;18:37;Convocacao 181 AGE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=934635&descTipo=IPE&CodigoInstituicao=1
1;ELET5;13/01/2022;19:03;Renúncia de Conselheiro;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=933281&descTipo=IPE&CodigoInstituicao=1
2;ELET5;11/01/2022;19:12;Oferta Pública Global;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=932831&descTipo=IPE&CodigoInstituicao=1
3;ELET5;30/12/2021;19:22;Resolução CPPI;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=929923&descTipo=IPE&CodigoInstituicao=1
4;ELET5;22/12/2021;19:36;Resolução CNPE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=928324&descTipo=IPE&CodigoInstituicao=1
5;ELET5;21/12/2021;19:24;Reunião CNPE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=927960&descTipo=IPE&CodigoInstituicao=1
6;ELET5;21/12/2021;08:02;Reunião CNPE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=927744&descTipo=IPE&CodigoInstituicao=1
7;ELET5;20/12/2021;07:39;Audiência Pública;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=927276&descTipo=IPE&CodigoInstituicao=1
8;ELET5;17/12/2021;20:48;PDNG 2022-2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=927151&descTipo=IPE&CodigoInstituicao=1
9;ELET5;17/12/2021;19:09;incorporação TSLE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=927096&descTipo=IPE&CodigoInstituicao=1
10;ELET5;08/12/2021;19:11;Audiência Pública;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=923554&descTipo=IPE&CodigoInstituicao=1
11;ELET5;08/12/2021;19:11;Live DC;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=923555&descTipo=IPE&CodigoInstituicao=1
12;ELET5;07/12/2021;19:21;Selo Pró-Ética 2021;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=923100&descTipo=IPE&CodigoInstituicao=1
13;ELET5;03/12/2021;19:06;Acordo Judicial El Paso;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=922306&descTipo=IPE&CodigoInstituicao=1
14;ELET5;02/12/2021;18:54;Live CEO e DC - Pacto Global;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=921852&descTipo=IPE&CodigoInstituicao=1
15;ELET5;01/12/2021;20:10;Certificação IG Sest;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=921514&descTipo=IPE&CodigoInstituicao=1
16;ELET5;30/11/2021;18:19;Live Executiva;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=921018&descTipo=IPE&CodigoInstituicao=1
17;ELET5;26/11/2021;19:21;Live DG;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=920517&descTipo=IPE&CodigoInstituicao=1
18;ELET5;25/11/2021;19:44;Transferência de Ações TSLE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=920337&descTipo=IPE&CodigoInstituicao=1
