;Acao;Data;Hora;Descrição;Link
0;GGPS3;05/01/2022;09:56;Encerramento da 2ª Emissão de Debêntures da Top Service Serviços e Sistemas S.A;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=930921&descTipo=IPE&CodigoInstituicao=1
1;GGPS3;15/12/2021;18:23;Conclusão de aquisição da totalidade das quotas da Comau do Brasil Indústria e Comércio Ltda. e de sua subsidiária Comau Facilities Ltda. (?Comau?).;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=926245&descTipo=IPE&CodigoInstituicao=1
2;GGPS3;13/12/2021;19:16;Segunda emissão de debêntures simples da Top Service Serviços e Sistemas S.A.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=925596&descTipo=IPE&CodigoInstituicao=1
3;GGPS3;23/11/2021;08:40;Conclusão da aquisição pela GPS Predial Sistemas de Segurança Ltda. da totalidade das quotas de emissão da Rudder;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=919541&descTipo=IPE&CodigoInstituicao=1
4;GGPS3;11/11/2021;07:55;Renúncia de conselheiro e convocação de Assembleia Geral Extraordinária;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=915965&descTipo=IPE&CodigoInstituicao=1
5;GGPS3;18/10/2021;20:06;"Conclusão da aquisição, pela Graber Sistemas de Segurança da Ávila Participações; Unicacorp Soluções em Segurança; Unicacorp Prestação de Serviços de Limpeza e Única Gourmet Fornecimento de Refeições.";https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=908183&descTipo=IPE&CodigoInstituicao=1
6;GGPS3;28/09/2021;19:00;(?Aquisição?), pela Top Service Serviços e Sistemas S.A. (?Compradora?), controlada da Companhia , da totalidade das ações de emissão da Allis Soluções em Trade Pessoas e Participações S.A.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=904009&descTipo=IPE&CodigoInstituicao=1
7;GGPS3;21/09/2021;18:20;"Aquisição, pela GPS Predial Sistemas de Segurança Ltda., da totalidade das quotas de emissão da Rudder Segurança Ltda.; Rudder Equipamentos e Sistemas de Segurança Ltda. e Rudder Serviços Gerais Ltda";https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=902494&descTipo=IPE&CodigoInstituicao=1
8;GGPS3;17/09/2021;18:16;Esclarecimentos sobre Fato Relevante divulgado em 11 de Agosto de 2021.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=901838&descTipo=IPE&CodigoInstituicao=1
9;GGPS3;31/08/2021;18:43;Aquisição da totalidade das ações de emissão da Vivante S.A.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=897403&descTipo=IPE&CodigoInstituicao=1
10;GGPS3;11/08/2021;20:48;Aquisição da totalidade das quotas de emissão do Grupo Única pela Graber Sistemas de Segurança Ltda., controlada da Companhia.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=892461&descTipo=IPE&CodigoInstituicao=1
11;GGPS3;06/08/2021;18:29;Aquisição da totalidade das quotas de emissão da Globalização Empresa de Serviços Gerais e Tecnologia Ltda. e da Global Segurança Ltda. pela Graber Sistemas de Segurança Ltda.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=890407&descTipo=IPE&CodigoInstituicao=1
12;GGPS3;23/07/2021;19:10;Aquisição, pela Top Service Serviços e Sistemas S.A., controlada da Companhia (?Compradora?), da totalidade das ações de emissão da Allis Soluções em Trade Pessoas e Participações S.A.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=885914&descTipo=IPE&CodigoInstituicao=1
13;GGPS3;23/07/2021;19:10;Aquisição, pela Top Service Serviços e Sistemas S.A., controlada da Companhia (?Compradora?), da Comau do Brasil Indústria e Comércio Ltda. e de sua subsidiária Comau Facilities Ltda.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=885919&descTipo=IPE&CodigoInstituicao=1
14;GGPS3;12/07/2021;19:21;Aprovada a aquisição, pela Top Service Serviços e Sistemas S.A;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=883305&descTipo=IPE&CodigoInstituicao=1
15;GGPS3;08/07/2021;19:17;Aquisição da totalidade das quotas de emissão da Loghis Logística e Serviços Ltda. (?Loghis?) pela In-Haus Serviços Industriais e Logística Ltda.,;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=882619&descTipo=IPE&CodigoInstituicao=1
