;Acao;Data;Hora;Descrição;Link
0;BAZA3;28/06/2022;19:45;Encerramento de Mandato de Diretor;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=993678&descTipo=IPE&CodigoInstituicao=1
1;BAZA3;24/06/2022;22:02;Eleição de Membro do Conselho de Administração;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=993098&descTipo=IPE&CodigoInstituicao=1
2;BAZA3;29/04/2022;20:16;Participação do Presidente em evento da Fundação Getúlio Vargas (FGV) em seu canal do Youtube - Webinar - Financiamento da Bioeconomia na Amazônia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=974642&descTipo=IPE&CodigoInstituicao=1
3;BAZA3;17/03/2022;20:12;Contratação de serviços de análise forense. ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=955388&descTipo=IPE&CodigoInstituicao=1
4;BAZA3;03/02/2022;18:18;Decreto Presidencial Nº 10.955, de 02 de Fevereiro de 2022, que autoriza o aumento do capital social do Banco da Amazônia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=938474&descTipo=IPE&CodigoInstituicao=1
5;BAZA3;31/12/2021;11:52;Desligamento de Diretor;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=930015&descTipo=IPE&CodigoInstituicao=1
6;BAZA3;29/12/2021;18:15;Adiantamento para Futuro Aumento de Capital (?AFAC?);https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=929539&descTipo=IPE&CodigoInstituicao=1
7;BAZA3;07/12/2021;18:15;Cancelamento da Assembleia - 30.11.2021;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=923045&descTipo=IPE&CodigoInstituicao=1
8;BAZA3;06/12/2021;14:34;Participação do Presidente em Live -Conversa-Aberta-Banco-da-Amazonia-09-12-21;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=922650&descTipo=IPE&CodigoInstituicao=1
9;BAZA3;02/12/2021;18:21;Certificação - Indicador de Governança ? IG-Sest - Complemento;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=921817&descTipo=IPE&CodigoInstituicao=1
10;BAZA3;30/11/2021;18:41;Assembleia Geral Extraordinária - Suspensão temporária;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=921059&descTipo=IPE&CodigoInstituicao=1
11;BAZA3;29/11/2021;19:24;Certificação - Indicador de Governança ? IG-Sest;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=920749&descTipo=IPE&CodigoInstituicao=1
12;BAZA3;29/11/2021;18:29;Participação do Presidente em Live -II Sessão 2021 do Fórum de Cidades Pan-Amazônicas (FCPA) ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=920723&descTipo=IPE&CodigoInstituicao=1
13;BAZA3;23/11/2021;18:34;Tratativas para capitalização;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=919685&descTipo=IPE&CodigoInstituicao=1
14;BAZA3;12/11/2021;18:34;Notícia divulgada na mídia - MB CAPITAL;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=916808&descTipo=IPE&CodigoInstituicao=1
15;BAZA3;26/10/2021;18:53;Participação do Presidente do BASA em evento online promovido pela ABDE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=910153&descTipo=IPE&CodigoInstituicao=1
16;BAZA3;14/10/2021;22:23;Notícia divulgada na mídia - OSCIP;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=907623&descTipo=IPE&CodigoInstituicao=1
17;BAZA3;20/09/2021;18:19;Participação do Presidente do BASA em evento online promovido pela Câmara de Comércio França-Brasil;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=902197&descTipo=IPE&CodigoInstituicao=1
18;BAZA3;14/07/2021;18:06;Participação do Presidente do BASA em evento online promovido pelo BNB ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=883850&descTipo=IPE&CodigoInstituicao=1
19;BAZA3;28/06/2021;19:51;Lançamento do Plano Safra 2021/2022;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=879447&descTipo=IPE&CodigoInstituicao=1
20;BAZA3;15/06/2021;18:10;Participação do Presidente em Live promovido pelo SEBRAE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=876440&descTipo=IPE&CodigoInstituicao=1
21;BAZA3;20/05/2021;18:17;Comunicado ao Mercado referente a MP 1052;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=870078&descTipo=IPE&CodigoInstituicao=1
22;BAZA3;28/04/2021;19:23;Encerramento do Processo Arbitral entre o Banco e a COBRA Tecnologia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=858720&descTipo=IPE&CodigoInstituicao=1
23;BAZA3;27/04/2021;18:49;Participação do Presidente em Live promovida pela ABDE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=857954&descTipo=IPE&CodigoInstituicao=1
24;BAZA3;22/04/2021;18:33;Participação do Presidente ao Jornal Record News e em seu canal do Youtube;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=856327&descTipo=IPE&CodigoInstituicao=1
25;BAZA3;05/04/2021;18:50;Participação do Presidente em Live do BDMG;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=850536&descTipo=IPE&CodigoInstituicao=1
26;BAZA3;02/04/2021;14:22;Participação do Presidente em LIve promovida pela ABDE e BID;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=850110&descTipo=IPE&CodigoInstituicao=1
27;BAZA3;20/03/2021;19:06;Live com o Presidente e Super RO;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=844545&descTipo=IPE&CodigoInstituicao=1
28;BAZA3;17/03/2021;19:58;Live com o Presidente e o Super MS;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=843474&descTipo=IPE&CodigoInstituicao=1
29;BAZA3;16/03/2021;21:58;Live com o Presidente e Super AC;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=843188&descTipo=IPE&CodigoInstituicao=1
30;BAZA3;14/03/2021;20:28;Participação Presidente e SUper MA em Live;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=842310&descTipo=IPE&CodigoInstituicao=1
31;BAZA3;08/03/2021;21:03;Participação do Presidente e do Super TO em Live;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=839830&descTipo=IPE&CodigoInstituicao=1
