;Acao;Data;Hora;Descrição;Link
0;NTCO3;01/04/2022;20:26;Participação em Lives;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=963152&descTipo=IPE&CodigoInstituicao=1
1;NTCO3;28/03/2022;08:49;Participação em Lives;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=959090&descTipo=IPE&CodigoInstituicao=1
2;NTCO3;21/03/2022;18:36;Participação em Lives;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=956461&descTipo=IPE&CodigoInstituicao=1
3;NTCO3;11/03/2022;20:41;Participação em Lives;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=953355&descTipo=IPE&CodigoInstituicao=1
4;NTCO3;08/03/2022;21:19;Prorrogação B3 - Acumulação de Cargos;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=951469&descTipo=IPE&CodigoInstituicao=1
5;NTCO3;08/03/2022;09:02;Participação em Lives;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=951093&descTipo=IPE&CodigoInstituicao=1
6;NTCO3;21/02/2022;07:41;Participação em Lives;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=945675&descTipo=IPE&CodigoInstituicao=1
7;NTCO3;11/02/2022;08:10;Participação em Lives;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=942031&descTipo=IPE&CodigoInstituicao=1
8;NTCO3;24/01/2022;18:08;Participação em Lives;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=935230&descTipo=IPE&CodigoInstituicao=1
9;NTCO3;03/12/2021;18:22;Participação em Lives;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=922264&descTipo=IPE&CodigoInstituicao=1
10;NTCO3;03/12/2021;08:28;Comunicado ao Mercado - ISE B3 2021/2022;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=922009&descTipo=IPE&CodigoInstituicao=1
11;NTCO3;26/11/2021;18:15;Participação em Lives;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=920481&descTipo=IPE&CodigoInstituicao=1
12;NTCO3;23/11/2021;18:45;Participação em Lives;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=919687&descTipo=IPE&CodigoInstituicao=1
