;Acao;Data;Hora;Descrição;Link
0;PORT3;11/07/2022;17:10;Wilson Sons informa sobre evento online com participação do CEO;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=997214&descTipo=IPE&CodigoInstituicao=1
1;PORT3;08/07/2022;17:40;Wilson Sons divulga dados operacionais de Junho 2022;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=996715&descTipo=IPE&CodigoInstituicao=1
2;PORT3;09/06/2022;17:11;Wilson Sons divulga dados operacionais de Maio 2022;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=989340&descTipo=IPE&CodigoInstituicao=1
3;PORT3;18/05/2022;18:06;Apresentação de Resultados 1T22;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=983136&descTipo=IPE&CodigoInstituicao=1
4;PORT3;13/05/2022;17:28;Aprovação do Programa de Recompra;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=981470&descTipo=IPE&CodigoInstituicao=1
5;PORT3;10/05/2022;19:15;Wilson Sons informa sobre o desdobramento de ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=979630&descTipo=IPE&CodigoInstituicao=1
6;PORT3;09/05/2022;20:09;Wilson Sons divulga dados operacionais de Abril 2022;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=978795&descTipo=IPE&CodigoInstituicao=1
7;PORT3;05/05/2022;09:27;Wilson Sons divulga seu Relatório de Sustentabilidade 2021;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=977054&descTipo=IPE&CodigoInstituicao=1
8;PORT3;08/04/2022;21:02;Wilson Sons divulga dados operacionais de Março 2022;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=965569&descTipo=IPE&CodigoInstituicao=1
9;PORT3;29/03/2022;17:16;Wilson Sons informa sobre evento online com participação do CEO;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=960143&descTipo=IPE&CodigoInstituicao=1
10;PORT3;24/03/2022;17:22;Apresentação de Resultados 4T21;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=957789&descTipo=IPE&CodigoInstituicao=1
11;PORT3;23/03/2022;18:41; Proposta de desdobramento de ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=957360&descTipo=IPE&CodigoInstituicao=1
12;PORT3;09/03/2022;18:35;Wilson Sons divulga dados operacionais de Fevereiro 2022;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=951853&descTipo=IPE&CodigoInstituicao=1
13;PORT3;09/02/2022;18:13;Wilson Sons divulga dados operacionais de Janeiro 2022;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=940587&descTipo=IPE&CodigoInstituicao=1
14;PORT3;07/01/2022;18:24;Wilson Sons divulga dados operacionais de Dezembro 2021;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=931831&descTipo=IPE&CodigoInstituicao=1
15;PORT3;23/12/2021;18:09;Contratação de Formador de Mercado;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=928664&descTipo=IPE&CodigoInstituicao=1
16;PORT3;09/12/2021;18:28;Wilson Sons divulga dados operacionais de Novembro 2021;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=924049&descTipo=IPE&CodigoInstituicao=1
17;PORT3;11/11/2021;22:46;Apresentação de Resultados 3T21;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=916441&descTipo=IPE&CodigoInstituicao=1
