;Acao;Data;Hora;Descrição;Link
0;KEPL3;14/03/2022;18:18;Novos Centros de Distribuição da Kepler Weber;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=953789&descTipo=IPE&CodigoInstituicao=1
1;KEPL3;17/02/2022;08:16;Encerramento do Programa de Recompra de Ações - PT e ENG ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=944760&descTipo=IPE&CodigoInstituicao=1
2;KEPL3;16/02/2022;18:42;"Participação de Executivos da Companhia em Evento ""On Line"" - BM&C News";https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=944518&descTipo=IPE&CodigoInstituicao=1
3;KEPL3;18/01/2022;18:13;Entrada no Índice IGPTW da B3 ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=934176&descTipo=IPE&CodigoInstituicao=1
4;KEPL3;11/01/2022;19:23;"Participação de Executivos da Companhia em Eventos ""On Line""";https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=932834&descTipo=IPE&CodigoInstituicao=1
5;KEPL3;11/01/2022;18:17;"Participação de Executivos da Companhia em Eventos ""On Line""";https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=932795&descTipo=IPE&CodigoInstituicao=1
6;KEPL3;06/12/2021;19:09;Aquisição de Ações de Emissão da Própria Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=922753&descTipo=IPE&CodigoInstituicao=1
7;KEPL3;01/12/2021;18:20;Nomeação de Novo Diretor Comercial ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=921406&descTipo=IPE&CodigoInstituicao=1
8;KEPL3;11/11/2021;18:44;"Participação de Executivos da Companhia em Eventos ""ON LINE"" - Traders Club";https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=916181&descTipo=IPE&CodigoInstituicao=1
9;KEPL3;09/11/2021;18:42;"Participação de Executivo da Companhia em Evento ""ON LINE"" - Invest News";https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=914921&descTipo=IPE&CodigoInstituicao=1
10;KEPL3;29/10/2021;18:47;"Participação de executivos da Companhia em evento &quot;ON LINE&quot;";https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=911506&descTipo=IPE&CodigoInstituicao=1
11;KEPL3;06/10/2021;07:02;Redução do Capital Social;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=905679&descTipo=IPE&CodigoInstituicao=1
12;KEPL3;16/08/2021;18:28;Evento Kepler Day (Reunião Virtual);https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=893945&descTipo=IPE&CodigoInstituicao=1
13;KEPL3;11/08/2021;18:45;"Participação de executivos da Companhia em evento ""ON LINE""";https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=892282&descTipo=IPE&CodigoInstituicao=1
14;KEPL3;05/08/2021;21:13;Redução do Capital Social;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=890026&descTipo=IPE&CodigoInstituicao=1
15;KEPL3;03/08/2021;17:53;Participação de executivos da Companhia em evento ?ON LINE?;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=888913&descTipo=IPE&CodigoInstituicao=1
16;KEPL3;28/07/2021;18:31;Comunicado ao mercado | Reenvio da proposta AGE 05/08/2021;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=886992&descTipo=IPE&CodigoInstituicao=1
17;KEPL3;16/06/2021;18:11;Encerramento do prazo do Exercício de Bônus de 2014;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=876744&descTipo=IPE&CodigoInstituicao=1
18;KEPL3;28/05/2021;18:14;Live | Trígono Day;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=872005&descTipo=IPE&CodigoInstituicao=1
19;KEPL3;20/04/2021;19:26;Comunicado ao Mercado | Errata - Aumento de Participação Acionária Relevante;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=855666&descTipo=IPE&CodigoInstituicao=1
20;KEPL3;12/04/2021;18:45;Encerramento do programa de recompra de ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=853231&descTipo=IPE&CodigoInstituicao=1
21;KEPL3;09/04/2021;16:08;Aquisição de Ações de Emissão da Própria Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=852400&descTipo=IPE&CodigoInstituicao=1
22;KEPL3;08/04/2021;21:04;Aquisição de Ações de Emissão da Própria Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=852080&descTipo=IPE&CodigoInstituicao=1
23;KEPL3;05/04/2021;18:16;Participação de executivos da Companhia em evento ?ON LINE?;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=850498&descTipo=IPE&CodigoInstituicao=1
24;KEPL3;09/12/2020;18:35;Participação de executivos da Companhia | Podcast Suno Research;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=814431&descTipo=IPE&CodigoInstituicao=1
25;KEPL3;07/12/2020;19:01;Participação em Lives;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=813687&descTipo=IPE&CodigoInstituicao=1
26;KEPL3;24/11/2020;08:56;Investimento no mercado de selecionadoras ópticas de grãos.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=810661&descTipo=IPE&CodigoInstituicao=1
27;KEPL3;11/11/2020;18:52;Contratação de Formador de Mercado | BTG Pactual;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=807764&descTipo=IPE&CodigoInstituicao=1
28;KEPL3;11/11/2020;18:45;Contração de Formador de Mercado | BTG Pactual;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=807756&descTipo=IPE&CodigoInstituicao=1
29;KEPL3;11/11/2020;18:37;Substituição do Diretor Administrativo e Financeiro;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=807742&descTipo=IPE&CodigoInstituicao=1
30;KEPL3;11/11/2020;18:36;Contração de Formador de Mercado | BTG Pactual;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=807741&descTipo=IPE&CodigoInstituicao=1
31;KEPL3;09/10/2020;19:29;Substituição de membros do Conselho de Administração e Fiscal;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=799238&descTipo=IPE&CodigoInstituicao=1
32;KEPL3;07/10/2020;17:13;Renúncia do Conselheiro de Administração e Conselheiro Fiscal;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=798121&descTipo=IPE&CodigoInstituicao=1
33;KEPL3;16/07/2020;17:17;Kepler Weber abrirá Centro de Distribuição de peças em Cuiabá;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=776485&descTipo=IPE&CodigoInstituicao=1
34;KEPL3;08/06/2020;17:22;Falecimento do membro do Conselho de Administração - Dr. Rangel;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=767208&descTipo=IPE&CodigoInstituicao=1
35;KEPL3;13/04/2020;17:52;Retomada das Atividades Operacionais;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=753795&descTipo=IPE&CodigoInstituicao=1
36;KEPL3;23/03/2020;08:29;Plano de Ação - COVID 19;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=747416&descTipo=IPE&CodigoInstituicao=1
37;KEPL3;24/01/2020;18:06;Alteração de membros do Conselho de Administração;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=731824&descTipo=IPE&CodigoInstituicao=1
38;KEPL3;29/11/2019;18:17;Desvinculação de Acordo de Voto - BB Banco de Investimentos S.A e Previ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=723563&descTipo=IPE&CodigoInstituicao=1
39;KEPL3;12/11/2019;18:04;Comunicado ao Mercado - Renúncia - CA;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=720980&descTipo=IPE&CodigoInstituicao=1
40;KEPL3;01/08/2018;08:17;Eleição do Novo Diretor Presidente;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=634775&descTipo=IPE&CodigoInstituicao=1
