;Acao;Data;Hora;Descrição;Link
0;TIMS3;26/07/2022;18:42;Participação em eventos on-line;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=1000382&descTipo=IPE&CodigoInstituicao=1
1;TIMS3;22/07/2022;18:27; Participação em eventos on-line;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=999794&descTipo=IPE&CodigoInstituicao=1
2;TIMS3;08/07/2022;18:46;Participação em eventos on-line;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=996852&descTipo=IPE&CodigoInstituicao=1
3;TIMS3;07/07/2022;18:23;Substituição de Formador de Mercado;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=996296&descTipo=IPE&CodigoInstituicao=1
4;TIMS3;07/07/2022;18:23;Substituição de Formador de Mercado - inglês;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=996297&descTipo=IPE&CodigoInstituicao=1
5;TIMS3;07/07/2022;06:39;Plano de Transformação TIM Italia ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=996048&descTipo=IPE&CodigoInstituicao=1
6;TIMS3;15/06/2022;18:23;Participação em eventos on-line: 19/Junho a 25/Junho;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=991105&descTipo=IPE&CodigoInstituicao=1
7;TIMS3;05/05/2022;18:48;Retificação de informação presente na apresentação do evento TIM Brasil Day 2022;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=977438&descTipo=IPE&CodigoInstituicao=1
8;TIMS3;04/05/2022;08:42;Plano Estratégico e Guidance de Remuneração a Acionistas;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=976409&descTipo=IPE&CodigoInstituicao=1
9;TIMS3;04/05/2022;08:42;Strategic plan and shareholder remuneration guidance - English Version;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=976410&descTipo=IPE&CodigoInstituicao=1
10;TIMS3;29/04/2022;19:04;Participação em eventos on-line: 01/Maio a 07/Maio;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=974424&descTipo=IPE&CodigoInstituicao=1
11;TIMS3;26/04/2022;21:02;MUDANÇAS NO CONSELHO DE ADMINISTRAÇÃO ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=970953&descTipo=IPE&CodigoInstituicao=1
12;TIMS3;24/04/2022;21:44;Apresentação da criação de valor relacionada à compra dos ativos de telefonia móvel da Oi;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=969778&descTipo=IPE&CodigoInstituicao=1
13;TIMS3;24/04/2022;21:44;Presentation of value creation related to the purchase of Oi's mobile assets - English version;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=969779&descTipo=IPE&CodigoInstituicao=1
14;TIMS3;20/04/2022;22:13;Participação em eventos on-line: 24Abr. a 30/Abr.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=969105&descTipo=IPE&CodigoInstituicao=1
15;TIMS3;20/04/2022;14:09;Fechamento da compra dos ativos da operação de telefonia móvel da Oi;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=968721&descTipo=IPE&CodigoInstituicao=1
16;TIMS3;20/04/2022;14:09;"English Version: Closing of the purchase of Oi&apos;s mobile operation assets";https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=968722&descTipo=IPE&CodigoInstituicao=1
17;TIMS3;14/04/2022;20:18;Arquivamento do Formulário 20-F 2021;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=967641&descTipo=IPE&CodigoInstituicao=1
18;TIMS3;13/04/2022;08:10;Notificação de fechamento da compra dos ativos da operação de telefonia móvel da Oi;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=966909&descTipo=IPE&CodigoInstituicao=1
19;TIMS3;13/04/2022;08:10;"English version - Closing Notice of the purchase of Oi&apos;s mobile operation assets";https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=966910&descTipo=IPE&CodigoInstituicao=1
20;TIMS3;01/04/2022;20:04;Participação em eventos on-line: 04/Abr. a 08/Abr.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=963139&descTipo=IPE&CodigoInstituicao=1
21;TIMS3;18/03/2022;20:02;Participação em eventos on-line: 21/Mar. a 25/Mar.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=955946&descTipo=IPE&CodigoInstituicao=1
22;TIMS3;25/02/2022;19:07;Participação em eventos on-line;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=948062&descTipo=IPE&CodigoInstituicao=1
23;TIMS3;23/02/2022;20:00;PLANO ESTRATÉGICO 2022-2024 E DIVULGAÇÃO DE GUIDANCE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=946703&descTipo=IPE&CodigoInstituicao=1
