;Acao;Data;Hora;Descrição;Link
0;AVLL3;05/07/2022;20:00;Assinatura de aditivo ao Acordo de Capitalização - Prorrogação de prazo;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=995510&descTipo=IPE&CodigoInstituicao=1
1;AVLL3;01/06/2022;18:42;Extension of the Second Share Buyback Program;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=986938&descTipo=IPE&CodigoInstituicao=1
2;AVLL3;01/06/2022;18:31;Extensão do Segundo Programa de Recompra de Ações de emissão da Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=986931&descTipo=IPE&CodigoInstituicao=1
3;AVLL3;31/05/2022;08:59;Capitalization Agreement, Investment Agreement, Adequacy of Capital Structure and Formation of Alphaville Desenvilvimento Imobiliário;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=986176&descTipo=IPE&CodigoInstituicao=1
4;AVLL3;30/05/2022;21:14;Acordo de Capitalização, Acordo de Investimento, Adequação da Estrutura de Capital e Formação da Alphaville Desenvolvimento Imobiliário ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=986137&descTipo=IPE&CodigoInstituicao=1
5;AVLL3;27/04/2022;18:29;Alteração do Calendário de Eventos Corporativos e alteração da data da Assembleia Geral Ordinária;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=971551&descTipo=IPE&CodigoInstituicao=1
6;AVLL3;12/04/2022;07:47;Acordo de investimento;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=966570&descTipo=IPE&CodigoInstituicao=1
7;AVLL3;21/03/2022;18:14;Alteração do Calendário de Eventos Corporativos e postergação da data da Assembleia Geral Ordinária;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=956429&descTipo=IPE&CodigoInstituicao=1
8;AVLL3;06/01/2022;18:23;Extinção do Bônus de Subscrição da Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=931501&descTipo=IPE&CodigoInstituicao=1
9;AVLL3;22/10/2021;09:52;Memorando de entendimentos com a Ekko Group Incorporações e Participações S.A;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=909382&descTipo=IPE&CodigoInstituicao=1
10;AVLL3;23/09/2021;19:17;Abertura do Segundo Programa de Recompra de Ações da Companhia.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=903074&descTipo=IPE&CodigoInstituicao=1
11;AVLL3;15/09/2021;18:36;Granja Calábria ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=901219&descTipo=IPE&CodigoInstituicao=1
12;AVLL3;01/09/2021;19:39;Aditamento do Programa de Recompra de Ações de emissão da Companhia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=897802&descTipo=IPE&CodigoInstituicao=1
13;AVLL3;09/08/2021;07:54;Distribuição pública de Certificados de Recebíveis Imobiliários (AUSA);https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=890555&descTipo=IPE&CodigoInstituicao=1
14;AVLL3;09/08/2021;07:43;Distribuição pública de Certificados de Recebíveis Imobiliários;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=890554&descTipo=IPE&CodigoInstituicao=1
15;AVLL3;14/07/2021;23:03;Prévia Operacional 2T21;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=883978&descTipo=IPE&CodigoInstituicao=1
