;Acao;Data;Hora;Descrição;Link
0;OIBR4;13/12/2021;08:49;Participação Evento On-line com o BTG 14/12/2021;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=925317&descTipo=IPE&CodigoInstituicao=1
1;OIBR4;04/11/2021;22:22;Alienação Parcial UPI InfraCo - Trânsito em Julgado da Decisão de Aprovação pelo CADE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=913374&descTipo=IPE&CodigoInstituicao=1
2;OIBR4;01/11/2021;08:01;Alterações organizacionais Diretoria Jurídica;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=911802&descTipo=IPE&CodigoInstituicao=1
3;OIBR4;29/10/2021;17:19;Retirada Voluntária dos Recibos de Ações Depositárias Americanas da Oi da NYSE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=911419&descTipo=IPE&CodigoInstituicao=1
4;OIBR4;27/10/2021;20:46;Eleição de Diretor Estatutário;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=910645&descTipo=IPE&CodigoInstituicao=1
5;OIBR4;18/10/2021;08:42;Alienação Parcial UPI InfraCo Aprovação pelo CADE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=907942&descTipo=IPE&CodigoInstituicao=1
6;OIBR4;01/10/2021;09:09;Intenção de retirar seus recibos de ações depositárias americanas da NYSE;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=904625&descTipo=IPE&CodigoInstituicao=1
7;OIBR4;01/10/2021;08:58;Alienação Parcial UPI InfraCo - Celebração de Acordo de Investimento e Outras Avenças;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=904623&descTipo=IPE&CodigoInstituicao=1
8;OIBR4;31/08/2021;21:50;Eleição de Diretora de Finanças e Relações com Investidores;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=897457&descTipo=IPE&CodigoInstituicao=1
9;OIBR4;30/08/2021;22:33;Alterações Organizacionais Diretoria Estatutária;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=897176&descTipo=IPE&CodigoInstituicao=1
10;OIBR4;30/07/2021;18:22;Conclusão da Subscrição / Integralização das Debêntures da 2ª Emissão da Oi Móvel S.A. ? em Recuperação Judicial;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=887955&descTipo=IPE&CodigoInstituicao=1
11;OIBR4;30/07/2021;18:22;Bonds Oi Móvel- Liquidação ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=887959&descTipo=IPE&CodigoInstituicao=1
12;OIBR4;27/07/2021;21:37;Pricing Oi Movel Bonds;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=886712&descTipo=IPE&CodigoInstituicao=1
13;OIBR4;19/07/2021;08:06;Plano Estratégico 2022-2024 e Divulgação de Guidance;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=884722&descTipo=IPE&CodigoInstituicao=1
14;OIBR4;14/07/2021;20:00;Engajamento de Instituições Financeiras Para Avaliar Refinanciamento DIP;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=883934&descTipo=IPE&CodigoInstituicao=1
15;OIBR4;07/07/2021;21:28;Resultado do processo competitivo para alienação parcial da UPI InfraCo;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=882129&descTipo=IPE&CodigoInstituicao=1
16;OIBR4;07/07/2021;19:05;Reapresentação das Informações Trimestrais relativas ao Primeiro Trimestre de 2021;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=882077&descTipo=IPE&CodigoInstituicao=1
17;OIBR4;21/06/2021;21:56;Emissão de debêntures pela Oi Móvel S.A. ? Em Recuperação Judicial;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=877711&descTipo=IPE&CodigoInstituicao=1
18;OIBR4;26/05/2021;19:18;Conclusão da Subscrição / Integralização das Debêntures da Brasil Telecom Comunicação Multimídia S.A.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=871290&descTipo=IPE&CodigoInstituicao=1
19;OIBR4;17/05/2021;22:05;Nomeação do Sr. Marcelo Pavão Lacerda para integrar o Comitê de Inovação e Transformação Digital;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=868760&descTipo=IPE&CodigoInstituicao=1
20;OIBR4;17/05/2021;18:36;Prorrogação do Prazo Limite de Subscrição e Integralização de Debentures BTCM;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=868593&descTipo=IPE&CodigoInstituicao=1
21;OIBR4;12/05/2021;08:04;Apresentação 20-F na SEC;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=866354&descTipo=IPE&CodigoInstituicao=1
22;OIBR4;10/05/2021;20:30;Reapresentação das Demonstrações Financeiras do exercício de 2020;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=865331&descTipo=IPE&CodigoInstituicao=1
23;OIBR4;10/05/2021;19:24;Reapresentação das Demonstrações Financeiras do exercício de 2020;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=865269&descTipo=IPE&CodigoInstituicao=1
24;OIBR4;10/05/2021;19:13;Reapresentação das Demonstrações Financeiras do exercício de 2020;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=865253&descTipo=IPE&CodigoInstituicao=1
25;OIBR4;03/05/2021;19:50;Incorporação da Telemar pela Oi;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=862055&descTipo=IPE&CodigoInstituicao=1
26;OIBR4;29/04/2021;22:31;Prorrogação do Prazo Limite de Subscrição e Integralização - Debenture BTCM ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=859916&descTipo=IPE&CodigoInstituicao=1
27;OIBR4;15/04/2021;21:00;Emissão de debêntures pela Brasil Telecom Comunicação Multimídia S.A. ? Prorrogação do Prazo Limite de Subscrição e Integralização;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=854327&descTipo=IPE&CodigoInstituicao=1
28;OIBR4;12/04/2021;08:29;Aceite Proposta Vinculante BTG - InfraCo ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=852946&descTipo=IPE&CodigoInstituicao=1
29;OIBR4;06/04/2021;07:28;Prorrogação Acordo Exclusividade BTG;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=850752&descTipo=IPE&CodigoInstituicao=1
30;OIBR4;30/03/2021;19:05;Alienação UPI Torres;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=848174&descTipo=IPE&CodigoInstituicao=1
31;OIBR4;15/03/2021;08:34;Alienação UPI Data Center;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=842334&descTipo=IPE&CodigoInstituicao=1
32;OIBR4;18/02/2021;23:25;Debentures Infraco;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=833150&descTipo=IPE&CodigoInstituicao=1
33;OIBR4;04/02/2021;19:19;Acordo de Exclusividade;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=827663&descTipo=IPE&CodigoInstituicao=1
34;OIBR4;29/01/2021;08:32;Celebração de Contrato de Compra e Venda das SPEs Ativos Móveis;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=825818&descTipo=IPE&CodigoInstituicao=1
35;OIBR4;25/01/2021;08:31;Propostas Vinculantes UPI Infra Co;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=824842&descTipo=IPE&CodigoInstituicao=1
36;OIBR4;13/01/2021;18:18;Evento Live com Genial;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=822504&descTipo=IPE&CodigoInstituicao=1
37;OIBR4;23/12/2020;19:07;Celebração de Contrato de Compra e Venda da UPI Torres;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=818993&descTipo=IPE&CodigoInstituicao=1
38;OIBR4;14/12/2020;18:48;Resultado do Processo Competitivo para Alienação da UPI Ativos Móveis;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=816380&descTipo=IPE&CodigoInstituicao=1
39;OIBR4;14/12/2020;08:10;Celebração de Contrato de Compra e Venda da UPI Data Center;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=816041&descTipo=IPE&CodigoInstituicao=1
40;OIBR4;07/12/2020;18:26;Contratação da consultoria Egon Zehnder;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=813643&descTipo=IPE&CodigoInstituicao=1
41;OIBR4;27/11/2020;20:24;Instrumento de Transação celebrado com a Anatel;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=811822&descTipo=IPE&CodigoInstituicao=1
42;OIBR4;26/11/2020;19:16;Processo Competitivo Torres;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=811505&descTipo=IPE&CodigoInstituicao=1
43;OIBR4;26/11/2020;19:13;Processo Competitivo Data Center;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=811501&descTipo=IPE&CodigoInstituicao=1
44;OIBR4;16/10/2020;22:17;Revisão de Rating S&P;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=800711&descTipo=IPE&CodigoInstituicao=1
45;OIBR4;09/10/2020;18:05;Comunicado ao Mercado - Alteração de rating de risco S&P;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=799071&descTipo=IPE&CodigoInstituicao=1
46;OIBR4;09/10/2020;17:22;PDV;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=799010&descTipo=IPE&CodigoInstituicao=1
47;OIBR4;09/10/2020;17:00;PDV;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=798983&descTipo=IPE&CodigoInstituicao=1
48;OIBR4;06/10/2020;09:09;Homologação do Aditamento ao Plano de Recuperação Judicial;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=797545&descTipo=IPE&CodigoInstituicao=1
49;OIBR4;09/09/2020;00:30;Aprovação do Aditamento ao Plano de Recuperação judicial;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=791922&descTipo=IPE&CodigoInstituicao=1
50;OIBR4;07/09/2020;21:22;UPI Móvel;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=791435&descTipo=IPE&CodigoInstituicao=1
51;OIBR4;31/08/2020;19:53;Marketing Sound TV Co.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=789682&descTipo=IPE&CodigoInstituicao=1
52;OIBR4;13/08/2020;23:57;Blow Out;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=784906&descTipo=IPE&CodigoInstituicao=1
53;OIBR4;13/08/2020;23:53;Aditamento PRJ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=784901&descTipo=IPE&CodigoInstituicao=1
54;OIBR4;12/08/2020;22:28;Datas AGC;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=784302&descTipo=IPE&CodigoInstituicao=1
55;OIBR4;07/08/2020;21:15;;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=782784&descTipo=IPE&CodigoInstituicao=1
56;OIBR4;28/07/2020;12:16;UPI Móvel - Proposta Revisada;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=778770&descTipo=IPE&CodigoInstituicao=1
57;OIBR4;22/07/2020;22:43;Stalking Horse- UPI Móvel;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=777801&descTipo=IPE&CodigoInstituicao=1
58;OIBR4;18/07/2020;09:26;Oferta Vinculante Torres;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=777168&descTipo=IPE&CodigoInstituicao=1
59;OIBR4;18/07/2020;09:22;Oferta UPI Móvel;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=777167&descTipo=IPE&CodigoInstituicao=1
60;OIBR4;24/06/2020;18:02;Posição Relevante - Golden Tree;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=771186&descTipo=IPE&CodigoInstituicao=1
61;OIBR4;18/06/2020;20:40;Rating S&P;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=770223&descTipo=IPE&CodigoInstituicao=1
62;OIBR4;17/06/2020;09:06;Infra Co - Informações complementares para detalhamento do aditamento ao Plano de Recuperação Judicial (PRJ) da Oi;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=769700&descTipo=IPE&CodigoInstituicao=1
63;OIBR4;16/06/2020;08:46;Apresentação Plano AGC;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=769349&descTipo=IPE&CodigoInstituicao=1
64;OIBR4;15/06/2020;23:52;Aditamento ao Plano de Recuperação Judicial;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=769165&descTipo=IPE&CodigoInstituicao=1
65;OIBR4;27/05/2020;22:47;Adiamento da Divulgação das Informações Financeiras do 1º Trimestre de 2020;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=764850&descTipo=IPE&CodigoInstituicao=1
