;Acao;Data;Hora;Descrição;Link
0;CSNA3;03/02/2022;18:07;Recompra de Notes 2026;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=938467&descTipo=IPE&CodigoInstituicao=1
1;CSNA3;31/01/2022;10:00;Redução do nível de emergência da mina de Fernandinho;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=936725&descTipo=IPE&CodigoInstituicao=1
2;CSNA3;27/01/2022;09:34;Redução do nível de emergência da mina de Fernandinho;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=935816&descTipo=IPE&CodigoInstituicao=1
3;CSNA3;20/01/2022;17:42;1ª Emissão de CRI da CSN Cimentos;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=934620&descTipo=IPE&CodigoInstituicao=1
4;CSNA3;19/01/2022;21:43;1ª Emissão de CRI da CSN Cimentos;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=934507&descTipo=IPE&CodigoInstituicao=1
5;CSNA3;17/01/2022;21:52;Retorno Gradual das Operações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=933996&descTipo=IPE&CodigoInstituicao=1
6;CSNA3;10/01/2022;21:45;Informações sobre a Barragem B2;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=932628&descTipo=IPE&CodigoInstituicao=1
7;CSNA3;10/01/2022;10:01;Paralisação temporária das operações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=932029&descTipo=IPE&CodigoInstituicao=1
8;CSNA3;08/12/2021;08:55;Novas Projeções - CSN DAY 2021;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=923215&descTipo=IPE&CodigoInstituicao=1
9;CSNA3;06/12/2021;20:26;Anexo 30-XXXVI_Recompra de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=922791&descTipo=IPE&CodigoInstituicao=1
10;CSNA3;06/12/2021;20:26;Programa de Recompra de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=922793&descTipo=IPE&CodigoInstituicao=1
11;CSNA3;24/11/2021;19:08;Aquisição da Metalgráfica Iguaçu S.A.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=920125&descTipo=IPE&CodigoInstituicao=1
12;CSNA3;03/11/2021;21:26;Atualizações de projeções;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=912633&descTipo=IPE&CodigoInstituicao=1
13;CSNA3;20/10/2021;08:55;11ª Emissão de Debêntures;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=908604&descTipo=IPE&CodigoInstituicao=1
14;CSNA3;10/09/2021;07:10;"Aquisição, por intermédio de sua controlada CSN Cimentos S.A. (""CSN Cimentos""), de 100% (cem por cento) das ações de emissão de LafargeHolcim (Brasil) S.A.,";https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=899907&descTipo=IPE&CodigoInstituicao=1
15;CSNA3;31/08/2021;18:10;Aquisição do controle da Elizabeth Cimentos S.A. e da Elizabeth Mineração Ltda.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=897371&descTipo=IPE&CodigoInstituicao=1
16;CSNA3;27/07/2021;22:21;aprovada, em reunião do Conselho de Administração da CSN, a realização de resgate antecipado facultativo total das 7.00% guaranteed perpetual notes, emitidas por sua controlada no exterior CSN Islands;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=886726&descTipo=IPE&CodigoInstituicao=1
17;CSNA3;30/06/2021;08:20;Aquisição da Elizabeth Cimentos S.A.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=879967&descTipo=IPE&CodigoInstituicao=1
18;CSNA3;21/06/2021;20:06;Anexo 30-XXXVI da ICVM 480/2009 - Recompra de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=877692&descTipo=IPE&CodigoInstituicao=1
19;CSNA3;21/06/2021;20:06;Programa de Recompra de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=877693&descTipo=IPE&CodigoInstituicao=1
20;CSNA3;11/06/2021;18:28;Recompra Notes 2023;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=875930&descTipo=IPE&CodigoInstituicao=1
21;CSNA3;11/06/2021;18:28;Resgate Notes 2023;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=875931&descTipo=IPE&CodigoInstituicao=1
22;CSNA3;09/06/2021;09:27;Noticia veiculada na mídia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=874893&descTipo=IPE&CodigoInstituicao=1
23;CSNA3;07/06/2021;09:07;Comunicado sobre a Barragem B2 Auxiliar da mina de Fernandinho;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=873878&descTipo=IPE&CodigoInstituicao=1
24;CSNA3;04/06/2021;09:11;Precificação das notes;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=873681&descTipo=IPE&CodigoInstituicao=1
25;CSNA3;02/06/2021;10:26;Emissão e Recompra de Bonds.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=873056&descTipo=IPE&CodigoInstituicao=1
26;CSNA3;17/05/2021;23:11;Pedido de registro de oferta pública de emissão da CSN Cimentos S.A;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=868813&descTipo=IPE&CodigoInstituicao=1
27;CSNA3;12/05/2021;09:21;Contrato de Pré-Pagamento;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=866366&descTipo=IPE&CodigoInstituicao=1
28;CSNA3;07/05/2021;20:05;Redução de participação na Usiminas;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=864487&descTipo=IPE&CodigoInstituicao=1
29;CSNA3;28/04/2021;22:19;Oferta Pública Inicial de ações da CSN CIMENTOS S.A.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=858895&descTipo=IPE&CodigoInstituicao=1
30;CSNA3;19/04/2021;09:53;Porto de Itaguaí (desdobramentos);https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=854946&descTipo=IPE&CodigoInstituicao=1
31;CSNA3;16/04/2021;10:45;Porto de Itaguaí;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=854447&descTipo=IPE&CodigoInstituicao=1
32;CSNA3;22/03/2021;21:42;Lote Suplementar do IPO Mineração;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=844848&descTipo=IPE&CodigoInstituicao=1
33;CSNA3;22/02/2021;22:59;Novas projeções;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=834346&descTipo=IPE&CodigoInstituicao=1
34;CSNA3;17/02/2021;10:33;Pricing;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=832075&descTipo=IPE&CodigoInstituicao=1
35;CSNA3;11/02/2021;21:11;Anexo 30-LXII da Instrução CVM nº 480/09;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=830729&descTipo=IPE&CodigoInstituicao=1
36;CSNA3;11/02/2021;20:22;Recompra Debêntures;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=830705&descTipo=IPE&CodigoInstituicao=1
