;Acao;Data;Hora;Descrição;Link
0;WEST3;13/12/2021;18:32;Descontinuidade Aquisição Zarpo;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=925560&descTipo=IPE&CodigoInstituicao=1
1;WEST3;23/11/2021;18:23;Participação de Executivo em Live;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=919672&descTipo=IPE&CodigoInstituicao=1
2;WEST3;30/09/2021;18:07;Call sobre aquisição Zarpo;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=904456&descTipo=IPE&CodigoInstituicao=1
3;WEST3;28/09/2021;19:00;Aquisição da Zarpo;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=904007&descTipo=IPE&CodigoInstituicao=1
4;WEST3;28/09/2021;18:05;Aquisição da Zarpo;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=903985&descTipo=IPE&CodigoInstituicao=1
5;WEST3;24/09/2021;18:12;Mudanças no Conselho de Administração;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=903314&descTipo=IPE&CodigoInstituicao=1
6;WEST3;08/09/2021;18:18;Participação de Executivo em Live;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=899448&descTipo=IPE&CodigoInstituicao=1
7;WEST3;31/08/2021;18:29;Participação de Executivo em Live;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=897386&descTipo=IPE&CodigoInstituicao=1
8;WEST3;10/08/2021;20:45;Esclarecimento de notícia do jornal Valor Econômico;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=891740&descTipo=IPE&CodigoInstituicao=1
9;WEST3;10/08/2021;20:12;Participação de executivos em lives;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=891705&descTipo=IPE&CodigoInstituicao=1
10;WEST3;18/05/2021;18:26;Participação de executivos em lives;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=869132&descTipo=IPE&CodigoInstituicao=1
11;WEST3;27/04/2021;19:55;Participação de executivos em lives;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=858003&descTipo=IPE&CodigoInstituicao=1
12;WEST3;22/04/2021;19:51;Eleição de CFO e DRI;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=856404&descTipo=IPE&CodigoInstituicao=1
13;WEST3;19/04/2021;08:58;Incidente Cibernético;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=854937&descTipo=IPE&CodigoInstituicao=1
14;WEST3;05/04/2021;18:50;Participação de Executivos em live;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=850538&descTipo=IPE&CodigoInstituicao=1
