;Acao;Data;Hora;Descrição;Link
0;ASAI3;21/02/2022;18:41;Press-Release de Resultados 4T21 e 2021;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=945757&descTipo=IPE&CodigoInstituicao=1
1;ASAI3;30/12/2021;18:38;Conclusão do Plano de Expansão de 2021;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=929900&descTipo=IPE&CodigoInstituicao=1
2;ASAI3;17/12/2021;20:48;Inauguração Loja Barra;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=927148&descTipo=IPE&CodigoInstituicao=1
3;ASAI3;16/12/2021;19:41;Fato Relevante Conjunto - GPA e Assaí;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=926644&descTipo=IPE&CodigoInstituicao=1
4;ASAI3;29/11/2021;10:47;Aprovação da realização da quarta emissão de debêntures simples pelo Conselho de Administração da Companhia, no valor de R$ 2 bilhões de reais.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=920594&descTipo=IPE&CodigoInstituicao=1
5;ASAI3;26/10/2021;19:28;Realização da liquidação financeira da oferta pública de certificados de recebíveis imobiliários (CRI);https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=910192&descTipo=IPE&CodigoInstituicao=1
6;ASAI3;15/10/2021;10:07;Apresentação Fato Relevante Conjunto;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=907732&descTipo=IPE&CodigoInstituicao=1
7;ASAI3;15/10/2021;08:28;Apresentação Fato Relevante Conjunto;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=907700&descTipo=IPE&CodigoInstituicao=1
8;ASAI3;14/10/2021;19:39;Fato Relevante Conjunto Assaí e GPA;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=907606&descTipo=IPE&CodigoInstituicao=1
9;ASAI3;16/09/2021;09:05;Parceria digital entre Assaí e Cornershop by Uber (?Cornershop?).;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=901415&descTipo=IPE&CodigoInstituicao=1
10;ASAI3;02/09/2021;09:13;Conclusão da venda de 2 imóveis, do total de 5 imóveis, referente à transação entre a Cia e o FI administrado pela BRL Trust e gerido pela TRX Gestora de Recursos, conforme FR divulgado em 19/07/21.;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=898005&descTipo=IPE&CodigoInstituicao=1
11;ASAI3;17/08/2021;09:19;"Participação de Sr. Belmiro Gomes, Diretor Presidente da Companhia, de transmissão ao vivo (?Live?), organizada pela ?XP Investimentos"", em 18/08/21.";https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=894155&descTipo=IPE&CodigoInstituicao=1
12;ASAI3;11/08/2021;19:07;Desdobramento de Ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=892327&descTipo=IPE&CodigoInstituicao=1
13;ASAI3;27/07/2021;18:41;Release de Resultados referente ao 2º trimestre de 2021;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=886610&descTipo=IPE&CodigoInstituicao=1
14;ASAI3;27/07/2021;18:41;3a Emissão de Debêntures (CRI);https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=886616&descTipo=IPE&CodigoInstituicao=1
15;ASAI3;27/07/2021;18:41;Emissão de Notas Promissórias;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=886620&descTipo=IPE&CodigoInstituicao=1
