;Acao;Data;Hora;Descrição;Link
0;VALE3;17/12/2021;18:58;Vale anuncia nova Vice-Presidente Executiva para o negócio de Metais Básicos;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=927084&descTipo=IPE&CodigoInstituicao=1
1;VALE3;13/12/2021;09:44;Vale anuncia a venda da sua participação na California Steel Industries;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=925348&descTipo=IPE&CodigoInstituicao=1
2;VALE3;29/11/2021;13:21;Modificação de Projeções Divulgadas;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=920643&descTipo=IPE&CodigoInstituicao=1
3;VALE3;25/11/2021;23:11;Vale informa sobre aprovação da nova Política de Divulgação de Informações e de Negociação de Valores Mobiliários;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=920362&descTipo=IPE&CodigoInstituicao=1
4;VALE3;25/11/2021;22:16;Vale Day 2021 em Nova Iorque;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=920352&descTipo=IPE&CodigoInstituicao=1
5;VALE3;25/11/2021;19:44;Vale informa sobre novo membro do Conselho de Administração;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=920338&descTipo=IPE&CodigoInstituicao=1
6;VALE3;22/11/2021;20:01;Vale informa sobre renúncia de membro do Conselho de Administração;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=919434&descTipo=IPE&CodigoInstituicao=1
7;VALE3;11/11/2021;09:12;Vale e China Baowu assinam Memorando de Entendimento para desenvolver soluções de descarbonização para a siderurgia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=916003&descTipo=IPE&CodigoInstituicao=1
8;VALE3;05/11/2021;10:39;Vale anuncia a venda de sua participação minoritária na Mosaic;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=913594&descTipo=IPE&CodigoInstituicao=1
9;VALE3;04/11/2021;09:10;Vale e POSCO assinam Memorando de Entendimento para desenvolver soluções de descarbonização para a siderurgia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=912800&descTipo=IPE&CodigoInstituicao=1
10;VALE3;29/10/2021;19:54;Vale anuncia conclusão do programa de recompra de ações aprovado em abril de 2021;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=911571&descTipo=IPE&CodigoInstituicao=1
11;VALE3;28/10/2021;20:14;Vale anuncia novo programa de recompra de ações;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=911020&descTipo=IPE&CodigoInstituicao=1
12;VALE3;28/10/2021;10:53;Vale atualiza sobre medidas da SEC;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=910814&descTipo=IPE&CodigoInstituicao=1
13;VALE3;28/10/2021;07:57;Vale informa sobre deferimento de pedido de suspensão de liminar pelo STJ e retorno às atividades da mina de níquel Onça Puma;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=910730&descTipo=IPE&CodigoInstituicao=1
14;VALE3;22/10/2021;16:06;Vale informa sobre retorno das operações em Salobo ;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=909440&descTipo=IPE&CodigoInstituicao=1
15;VALE3;20/10/2021;09:06;Produção e Vendas da Vale no 3T21;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=908610&descTipo=IPE&CodigoInstituicao=1
16;VALE3;19/10/2021;18:48;Modificação de Projeções Divulgadas;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=908424&descTipo=IPE&CodigoInstituicao=1
17;VALE3;19/10/2021;18:37;Produção e Vendas da Vale no 3T21;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=908418&descTipo=IPE&CodigoInstituicao=1
18;VALE3;18/10/2021;11:38;Vale informa sobre a concessão de efeito suspensivo ao recurso do Estado e do retorno da suspensão da LO da mina de Onça Puma;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=907991&descTipo=IPE&CodigoInstituicao=1
19;VALE3;18/10/2021;09:04;Vale e Jiangsu Shagang assinam Memorando de Entendimento para desenvolver soluções de descarbonização para a siderurgia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=907949&descTipo=IPE&CodigoInstituicao=1
20;VALE3;14/10/2021;18:54;Datas de divulgação do desempenho do 3T21;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=907590&descTipo=IPE&CodigoInstituicao=1
21;VALE3;07/10/2021;13:39;Vale informa sobre decisão liminar para retorno de operações na mina de Onça Puma;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=906063&descTipo=IPE&CodigoInstituicao=1
22;VALE3;07/10/2021;13:28;FT Commodities Mining Sumit 2021;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=906061&descTipo=IPE&CodigoInstituicao=1
23;VALE3;05/10/2021;18:01;Vale informa sobre incêndio na correia transportadora na mina do Salobo;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=905477&descTipo=IPE&CodigoInstituicao=1
24;VALE3;04/10/2021;11:24;Vale informa sobre evento virtual com o Vice-Presidente Executivo de Relações Institucionais e Comunicação;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=905046&descTipo=IPE&CodigoInstituicao=1
25;VALE3;04/10/2021;11:24;Vale informa sobre evento virtual com o Vice-Presidente Executivo de Relações Institucionais e Comunicação;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=905050&descTipo=IPE&CodigoInstituicao=1
26;VALE3;04/10/2021;10:29;Vale informa sobre paralisação das operações na mina de Onça Puma;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=905033&descTipo=IPE&CodigoInstituicao=1
27;VALE3;30/09/2021;21:47;Relatório sobre debêntures participativas 1S21;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=904527&descTipo=IPE&CodigoInstituicao=1
28;VALE3;30/09/2021;09:08;Regularização da circulação de trens no Complexo de Mariana;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=904365&descTipo=IPE&CodigoInstituicao=1
29;VALE3;29/09/2021;08:01;Vale informa que todos os empregados estão em superfície e seguros na mina de Totten, Sudbury;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=904131&descTipo=IPE&CodigoInstituicao=1
30;VALE3;27/09/2021;17:42;Vale informa sobre o incidente na mina de Totten;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=903664&descTipo=IPE&CodigoInstituicao=1
31;VALE3;21/09/2021;19:04;Vale anuncia mudanças em seu Comitê Executivo;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=902539&descTipo=IPE&CodigoInstituicao=1
32;VALE3;21/09/2021;18:53;Vale anuncia mudanças em seu Comitê Executivo;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=902536&descTipo=IPE&CodigoInstituicao=1
33;VALE3;16/09/2021;19:56;Vale anuncia distribuição de remuneração aos acionistas e cancelamento de ações em tesouraria;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=901600&descTipo=IPE&CodigoInstituicao=1
34;VALE3;09/09/2021;20:53;Vale reafirma compromisso em neutralizar valores repassados à UHE Risoleta Neves;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=899856&descTipo=IPE&CodigoInstituicao=1
35;VALE3;09/09/2021;10:48;Vale anuncia ?briquete verde? que pode reduzir em até 10% emissões de CO2 de clientes da siderurgia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=899642&descTipo=IPE&CodigoInstituicao=1
36;VALE3;09/09/2021;09:31;Modificação de Projeções Divulgadas;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=899619&descTipo=IPE&CodigoInstituicao=1
37;VALE3;19/08/2021;09:10;Vale e Ternium assinam Memorando de Entendimento para desenvolver soluções de descarbonização para a siderurgia;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=894913&descTipo=IPE&CodigoInstituicao=1
38;VALE3;18/08/2021;21:48;Vale comenta sobre notícias relativas a Samarco;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=894873&descTipo=IPE&CodigoInstituicao=1
39;VALE3;04/08/2021;09:06;Vale informa sobre a aprovação do acordo coletivo de trabalho em Sudbury;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=889090&descTipo=IPE&CodigoInstituicao=1
40;VALE3;04/08/2021;08:44;Vale informa sobre a aprovação do acordo coletivo de trabalho em Sudbury;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=889072&descTipo=IPE&CodigoInstituicao=1
41;VALE3;28/07/2021;23:17;Vale informa sobre atualização de projeções;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=887168&descTipo=IPE&CodigoInstituicao=1
42;VALE3;23/07/2021;17:42;Site de Fábrica recebe desinterdição de usinas de beneficiamento e pelotização;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=885874&descTipo=IPE&CodigoInstituicao=1
43;VALE3;19/07/2021;21:29;Vale informa sobre atualização de projeções;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=884909&descTipo=IPE&CodigoInstituicao=1
44;VALE3;19/07/2021;19:37;Vale reitera sobre repactuação dos Programas da Fundação Renova;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=884845&descTipo=IPE&CodigoInstituicao=1
45;VALE3;19/07/2021;18:55;Produção e Vendas da Vale no 2T21;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=884823&descTipo=IPE&CodigoInstituicao=1
46;VALE3;13/07/2021;09:06;Vale conclui obras de descaracterização da barragem Fernandinho e da estrutura de contenção de Fábrica;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=883406&descTipo=IPE&CodigoInstituicao=1
47;VALE3;12/07/2021;20:38;Datas de divulgação do desempenho do 2T21;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=883356&descTipo=IPE&CodigoInstituicao=1
48;VALE3;12/07/2021;19:43;Datas de divulgação do desempenho do 2T21;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=883330&descTipo=IPE&CodigoInstituicao=1
49;VALE3;12/07/2021;09:05;Vale informa sobre repactuação dos Programas da Fundação Renova;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=883099&descTipo=IPE&CodigoInstituicao=1
50;VALE3;05/07/2021;11:01;Vale avança no plano de descaracterização nas barragens B3/B4 e Sul Superior;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=881002&descTipo=IPE&CodigoInstituicao=1
51;VALE3;02/07/2021;09:06;Conclusão da manutenção do carregador de navios 6 no Terminal Marítimo de Ponta da Madeira;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=880625&descTipo=IPE&CodigoInstituicao=1
52;VALE3;17/06/2021;19:40;Vale anuncia distribuição de remuneração aos acionistas;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=877186&descTipo=IPE&CodigoInstituicao=1
53;VALE3;16/06/2021;17:38;Atualização sobre atividades em Timbopeba;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=876734&descTipo=IPE&CodigoInstituicao=1
54;VALE3;15/06/2021;09:11;Vale anuncia primeira produção de minério no projeto de expansão da mina de Voisey?s Bay;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=876336&descTipo=IPE&CodigoInstituicao=1
55;VALE3;10/06/2021;09:17;Vale esclarece sobre a barragem Xingu;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=875241&descTipo=IPE&CodigoInstituicao=1
56;VALE3;08/06/2021;17:41;Vale informa sobre pagamento antecipado do Project Finance do Corredor Logístico de Nacala e conclusão da aquisição de participação da Mitsui;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&numProtocolo=874704&descTipo=IPE&CodigoInstituicao=1
